!------------------------------------------------------------!
  Date: 20191113
  Simulation name: CWZ7 
  Filename:nose.txt                                                                                                                                              
  Produced in mod-subroutine:  =findhead/isosurf                                                                                                                                     
  Written by AK September 2019
  Description:Calculate head height, width, and average U_G, T_G, EP_G                                                                                              
  Data format: t  Q  Nose of Current X Loc                                                                                                                          
!------------------------------------------------------------!
           2           1   33.0000000000000     
           2           2   48.0000000000000     
           2           3   51.0000000000000     
           2           4   30.0000000000000     
           2           5   18.0000000000000     
           2           6   57.0000000000000     
           2           7   63.0000000000000     
           2           8   63.0000000000000     
           2           9   42.0000000000000     
           2          10   45.0000000000000     
           2          11   42.0000000000000     
           2          12   57.0000000000000     
           2          13   45.0000000000000     
           2          14   54.0000000000000     
           2          15   87.0000000000000     
           2          16   87.0000000000000     
           2          17   87.0000000000000     
           2          18   84.0000000000000     
           2          19   90.0000000000000     
           2          20   90.0000000000000     
           2          21   90.0000000000000     
           2          22   72.0000000000000     
           2          23   78.0000000000000     
           2          24   105.000000000000     
           2          25   108.000000000000     
           2          26   111.000000000000     
           2          27   117.000000000000     
           2          28   99.0000000000000     
           2          29   120.000000000000     
           2          30   126.000000000000     
           2          31   111.000000000000     
           2          32   114.000000000000     
           2          33   132.000000000000     
           2          34   114.000000000000     
           2          35   138.000000000000     
           2          36   138.000000000000     
           2          37   138.000000000000     
           2          38   126.000000000000     
           2          39   153.000000000000     
           2          40   114.000000000000     
           2          41   162.000000000000     
           2          42   162.000000000000     
           2          43   162.000000000000     
           2          44   117.000000000000     
           2          45  0.000000000000000E+000
           2          46   150.000000000000     
           2          47   141.000000000000     
           2          48   111.000000000000     
           2          49   117.000000000000     
           2          50   141.000000000000     
           2          51   111.000000000000     
           2          52   111.000000000000     
           2          53   141.000000000000     
           2          54   144.000000000000     
           2          55   147.000000000000     
           2          56   147.000000000000     
           2          57   150.000000000000     
           2          58   147.000000000000     
           2          59   150.000000000000     
           2          60   147.000000000000     
           2          61   147.000000000000     
           2          62   147.000000000000     
           2          63   150.000000000000     
           2          64   150.000000000000     
           2          65   147.000000000000     
           2          66   147.000000000000     
           2          67   147.000000000000     
           2          68   150.000000000000     
           2          69   108.000000000000     
           2          70   126.000000000000     
           2          71   129.000000000000     
           2          72   150.000000000000     
           2          73   99.0000000000000     
           2          74   150.000000000000     
           2          75   78.0000000000000     
           2          76   78.0000000000000     
           2          77   96.0000000000000     
           2          78   150.000000000000     
           2          79   141.000000000000     
           2          80   141.000000000000     
           2          81   81.0000000000000     
           2          82   138.000000000000     
           2          83   144.000000000000     
           2          84   93.0000000000000     
           2          85   111.000000000000     
           2          86   141.000000000000     
           2          87   138.000000000000     
           2          88   132.000000000000     
           2          89   132.000000000000     
           2          90   123.000000000000     
           2          91   132.000000000000     
           2          92   132.000000000000     
           2          93   132.000000000000     
           2          94   90.0000000000000     
           2          95   126.000000000000     
           2          96   120.000000000000     
           2          97   117.000000000000     
           2          98   48.0000000000000     
           2          99   120.000000000000     
           2         100   90.0000000000000     
           2         101   75.0000000000000     
           3           1   48.0000000000000     
           3           2   51.0000000000000     
           3           3   54.0000000000000     
           3           4   57.0000000000000     
           3           5   60.0000000000000     
           3           6   63.0000000000000     
           3           7   63.0000000000000     
           3           8   66.0000000000000     
           3           9   66.0000000000000     
           3          10   63.0000000000000     
           3          11   84.0000000000000     
           3          12   66.0000000000000     
           3          13   66.0000000000000     
           3          14   93.0000000000000     
           3          15   102.000000000000     
           3          16   93.0000000000000     
           3          17   96.0000000000000     
           3          18   96.0000000000000     
           3          19   105.000000000000     
           3          20   99.0000000000000     
           3          21   126.000000000000     
           3          22   123.000000000000     
           3          23   144.000000000000     
           3          24   147.000000000000     
           3          25   153.000000000000     
           3          26   156.000000000000     
           3          27   159.000000000000     
           3          28   159.000000000000     
           3          29   162.000000000000     
           3          30   165.000000000000     
           3          31   162.000000000000     
           3          32   156.000000000000     
           3          33   168.000000000000     
           3          34   168.000000000000     
           3          35   171.000000000000     
           3          36   174.000000000000     
           3          37   168.000000000000     
           3          38   177.000000000000     
           3          39   189.000000000000     
           3          40   306.000000000000     
           3          41   336.000000000000     
           3          42   339.000000000000     
           3          43   342.000000000000     
           3          44   345.000000000000     
           3          45  0.000000000000000E+000
           3          46   348.000000000000     
           3          47   348.000000000000     
           3          48   297.000000000000     
           3          49   351.000000000000     
           3          50   348.000000000000     
           3          51   345.000000000000     
           3          52   351.000000000000     
           3          53   348.000000000000     
           3          54   342.000000000000     
           3          55   270.000000000000     
           3          56   351.000000000000     
           3          57   354.000000000000     
           3          58   354.000000000000     
           3          59   354.000000000000     
           3          60   351.000000000000     
           3          61   348.000000000000     
           3          62   351.000000000000     
           3          63   291.000000000000     
           3          64   336.000000000000     
           3          65   240.000000000000     
           3          66   348.000000000000     
           3          67   255.000000000000     
           3          68   282.000000000000     
           3          69   333.000000000000     
           3          70   324.000000000000     
           3          71   345.000000000000     
           3          72   336.000000000000     
           3          73   306.000000000000     
           3          74   342.000000000000     
           3          75   306.000000000000     
           3          76   324.000000000000     
           3          77   312.000000000000     
           3          78   285.000000000000     
           3          79   318.000000000000     
           3          80   282.000000000000     
           3          81   267.000000000000     
           3          82   276.000000000000     
           3          83   321.000000000000     
           3          84   303.000000000000     
           3          85   234.000000000000     
           3          86   282.000000000000     
           3          87   312.000000000000     
           3          88   309.000000000000     
           3          89   303.000000000000     
           3          90   294.000000000000     
