!------------------------------------------------------------!
  Date: 20191120
  Simulation name: CWZ4 
  Filename:average_all.txt                                                                                                                                       
  Produced in mod-subroutine:  averageit.mod/average_all                                                                                                                             
  Written by AK September 2019
  Description: Average of all timesteps                                                                                                                             
  Data format: t   T_G   U_G   V_G   W_G   U_S1   DPU                                                                                                               
!------------------------------------------------------------!
  1        800.0000000000         10.0000000000          0.0000000000          0.0000000000         10.0000000000      39000.0000000000
  2        552.5164187385         12.7703119041         12.7703119041          0.7003309656         13.0484106774       1970.8191271429
  3        528.3030370026         14.8559249734         14.8559249734         -2.4724112542         14.9438931201       1985.9093604740
  4        503.6691110816         13.9543587214         13.9543587214         -0.6991645138         14.0092411700       1582.1114786929
  5        473.0786732443          7.6024080491          7.6024080491          3.0463908092          7.6348518765        980.5437230453
  6        464.7306977917          5.1721486989          5.1721486989          0.8735069445          5.2098246704        629.2487428383
  7        462.1634587441          5.7317120256          5.7317120256         -0.8923279974          5.7582950532        848.3735068088
  8        448.3343424624          5.7451589371          5.7451589371          0.1033013250          5.7646568786        784.0474783616
