!------------------------------------------------------------!
  Date: 20191113
  Simulation name: BWX7 
  Filename:nose.txt                                                                                                                                              
  Produced in mod-subroutine:  =findhead/isosurf                                                                                                                                     
  Written by AK September 2019
  Description:Calculate head height, width, and average U_G, T_G, EP_G                                                                                              
  Data format: t  Q  Nose of Current X Loc                                                                                                                          
           4          57   585.000000000000     
           4          58   588.000000000000     
           4          59   585.000000000000     
           4          60   594.000000000000     
           4          61   513.000000000000     
           4          62   558.000000000000     
           4          63   588.000000000000     
           4          64   591.000000000000     
           4          65   588.000000000000     
           4          66   573.000000000000     
           4          67   582.000000000000     
           4          68   576.000000000000     
           4          69   570.000000000000     
           4          70   570.000000000000     
           4          71   564.000000000000     
           4          72   573.000000000000     
           4          73   564.000000000000     
           4          74   570.000000000000     
           4          75   570.000000000000     
           4          76   288.000000000000     
           4          77   300.000000000000     
           4          78   318.000000000000     
           4          79   303.000000000000     
           4          80   315.000000000000     
           4          81   276.000000000000     
           4          82   303.000000000000     
           4          83   306.000000000000     
           4          84   303.000000000000     
           4          85   297.000000000000     
           4          86   291.000000000000     
           4          87   291.000000000000     
           4          88   288.000000000000     
           4          89   285.000000000000     
           4          90   282.000000000000     
           4          91   279.000000000000     
           4          92   273.000000000000     
           4          93   270.000000000000     
           4          94   270.000000000000     
           4          95   267.000000000000     
           4          96   264.000000000000     
           4          97   258.000000000000     
           4          98   252.000000000000     
           4          99   249.000000000000     
           4         100   249.000000000000     
           4         101   246.000000000000     
           5           1   630.000000000000     
           5           2   657.000000000000     
           5           3   630.000000000000     
           5           4   660.000000000000     
           5           5   663.000000000000     
           5           6   669.000000000000     
           5           7   669.000000000000     
           5           8   669.000000000000     
           5           9   663.000000000000     
           5          10   807.000000000000     
           5          11   801.000000000000     
           5          12   684.000000000000     
           5          13   795.000000000000     
           5          14   789.000000000000     
           5          15   798.000000000000     
           5          16   792.000000000000     
           5          17   726.000000000000     
           5          18   813.000000000000     
           5          19   810.000000000000     
           5          20   810.000000000000     
           5          21   789.000000000000     
           5          22   717.000000000000     
           5          23   807.000000000000     
           5          24   771.000000000000     
           5          25   759.000000000000     
           5          26   807.000000000000     
           5          27   804.000000000000     
           5          28   801.000000000000     
           5          29   819.000000000000     
           5          30   804.000000000000     
           5          31   828.000000000000     
           5          32   828.000000000000     
           5          33   816.000000000000     
           5          34   831.000000000000     
           5          35   810.000000000000     
           5          36   828.000000000000     
           5          37   834.000000000000     
           5          38   834.000000000000     
           5          39   834.000000000000     
           5          40   792.000000000000     
           5          41   801.000000000000     
           5          42   792.000000000000     
           5          43   831.000000000000     
           5          44   834.000000000000     
           5          45  0.000000000000000E+000
           5          46   834.000000000000     
           5          47   831.000000000000     
           5          48   825.000000000000     
           5          49   816.000000000000     
           5          50   765.000000000000     
           5          51   816.000000000000     
           5          52   813.000000000000     
           5          53   816.000000000000     
           5          54   819.000000000000     
           5          55   819.000000000000     
           5          56   813.000000000000     
           5          57   768.000000000000     
           5          58   816.000000000000     
           5          59   807.000000000000     
           5          60   765.000000000000     
           5          61   786.000000000000     
           5          62   810.000000000000     
           5          63   807.000000000000     
           5          64   816.000000000000     
           5          65   816.000000000000     
           5          66   813.000000000000     
           5          67   795.000000000000     
           5          68   801.000000000000     
           5          69   798.000000000000     
           5          70   801.000000000000     
           5          71   792.000000000000     
           5          72   795.000000000000     
           5          73   795.000000000000     
           5          74   795.000000000000     
           5          75   765.000000000000     
           5          76   777.000000000000     
           5          77   783.000000000000     
           5          78   792.000000000000     
           5          79   789.000000000000     
           5          80   777.000000000000     
           5          81   774.000000000000     
           5          82   771.000000000000     
           5          83   765.000000000000     
           5          84   762.000000000000     
           5          85   759.000000000000     
           5          86   750.000000000000     
           5          87   759.000000000000     
           5          88   738.000000000000     
           5          89   753.000000000000     
           5          90   762.000000000000     
           5          91   762.000000000000     
           5          92   762.000000000000     
           5          93   762.000000000000     
           5          94   723.000000000000     
           5          95   759.000000000000     
           5          96   747.000000000000     
           5          97   756.000000000000     
           5          98   753.000000000000     
           5          99   738.000000000000     
           5         100   675.000000000000     
           5         101   705.000000000000     
           6           1   972.000000000000     
           6           2   966.000000000000     
           6           3   969.000000000000     
           6           4   972.000000000000     
           6           5   942.000000000000     
           6           6   975.000000000000     
           6           7   975.000000000000     
           6           8   972.000000000000     
           6           9   957.000000000000     
           6          10   978.000000000000     
           6          11   1023.00000000000     
           6          12   1029.00000000000     
           6          13   1008.00000000000     
           6          14   1032.00000000000     
           6          15   1041.00000000000     
           6          16   1050.00000000000     
           6          17   1053.00000000000     
           6          18   1056.00000000000     
           6          19   1053.00000000000     
           6          20   1059.00000000000     
           6          21   1059.00000000000     
           6          22   1023.00000000000     
           6          23   1041.00000000000     
           6          24   1062.00000000000     
           6          25   1065.00000000000     
           6          26   1068.00000000000     
           6          27   1071.00000000000     
           6          28   1074.00000000000     
           6          29   1032.00000000000     
           6          30   1077.00000000000     
           6          31   1059.00000000000     
           6          32   1071.00000000000     
           6          33   1080.00000000000     
           6          34   1074.00000000000     
           6          35   1080.00000000000     
           6          36   1065.00000000000     
           6          37   1071.00000000000     
           6          38   1080.00000000000     
           6          39   1071.00000000000     
           6          40   1053.00000000000     
           6          41   1035.00000000000     
           6          42   1044.00000000000     
           6          43   1071.00000000000     
           6          44   1068.00000000000     
           6          45  0.000000000000000E+000
           6          46   1065.00000000000     
           6          47   1047.00000000000     
           6          48   1056.00000000000     
           6          49   1050.00000000000     
           6          50   1041.00000000000     
           6          51   1032.00000000000     
           6          52   1014.00000000000     
           6          53   1020.00000000000     
           6          54   1020.00000000000     
           6          55   996.000000000000     
           6          56   1011.00000000000     
           6          57   1014.00000000000     
           6          58   984.000000000000     
           6          59   948.000000000000     
           6          60   957.000000000000     
           6          61   978.000000000000     
           6          62   951.000000000000     
           6          63   948.000000000000     
           6          64   960.000000000000     
           6          65   963.000000000000     
           6          66   951.000000000000     
           6          67   960.000000000000     
           6          68   954.000000000000     
           6          69   945.000000000000     
           6          70   942.000000000000     
           6          71   939.000000000000     
           6          72   930.000000000000     
           6          73   939.000000000000     
           6          74   930.000000000000     
           6          75   897.000000000000     
           6          76   897.000000000000     
           6          77   882.000000000000     
           6          78   918.000000000000     
           6          79   909.000000000000     
           6          80   912.000000000000     
           6          81   912.000000000000     
           6          82   900.000000000000     
           6          83   894.000000000000     
           6          84   897.000000000000     
           6          85   897.000000000000     
           6          86   891.000000000000     
           6          87   852.000000000000     
           6          88   879.000000000000     
           6          89   867.000000000000     
           6          90   858.000000000000     
           6          91   840.000000000000     
           6          92   876.000000000000     
           6          93   861.000000000000     
           6          94   816.000000000000     
           6          95   819.000000000000     
           6          96   852.000000000000     
           6          97   816.000000000000     
           6          98   825.000000000000     
           6          99   846.000000000000     
           6         100   840.000000000000     
           6         101   846.000000000000     
           7           1   1185.00000000000     
           7           2   1200.00000000000     
           7           3   1197.00000000000     
           7           4   1197.00000000000     
           7           5   1197.00000000000     
           7           6   1197.00000000000     
           7           7   1185.00000000000     
           7           8   1182.00000000000     
           7           9   1194.00000000000     
           7          10   1200.00000000000     
           7          11   1203.00000000000     
           7          12   1182.00000000000     
           7          13   1197.00000000000     
           7          14   1194.00000000000     
           7          15   1182.00000000000     
           7          16   1197.00000000000     
           7          17   1179.00000000000     
           7          18   1188.00000000000     
           7          19   1191.00000000000     
           7          20   1170.00000000000     
           7          21   1191.00000000000     
           7          22   1200.00000000000     
           7          23   1206.00000000000     
           7          24   1197.00000000000     
           7          25   1188.00000000000     
           7          26   1200.00000000000     
           7          27   1200.00000000000     
           7          28   1200.00000000000     
           7          29   1200.00000000000     
           7          30   1200.00000000000     
           7          31   1194.00000000000     
           7          32   1203.00000000000     
           7          33   1185.00000000000     
           7          34   1200.00000000000     
           7          35   1185.00000000000     
           7          36   1188.00000000000     
           7          37   1206.00000000000     
           7          38   1200.00000000000     
           7          39   1206.00000000000     
           7          40   1191.00000000000     
           7          41   1194.00000000000     
           7          42   1164.00000000000     
           7          43   1155.00000000000     
           7          44   1185.00000000000     
           7          45  0.000000000000000E+000
           7          46   1194.00000000000     
           7          47   1206.00000000000     
           7          48   1206.00000000000     
           7          49   1200.00000000000     
           7          50   1206.00000000000     
           7          51   1197.00000000000     
           7          52   1197.00000000000     
           7          53   1200.00000000000     
           7          54   1194.00000000000     
           7          55   1116.00000000000     
           7          56   1155.00000000000     
           7          57   1191.00000000000     
           7          58   1179.00000000000     
           7          59   1197.00000000000     
           7          60   1179.00000000000     
           7          61   1167.00000000000     
           7          62   1188.00000000000     
           7          63   1206.00000000000     
           7          64   1176.00000000000     
           7          65   1176.00000000000     
           7          66   1200.00000000000     
           7          67   1200.00000000000     
           7          68   1206.00000000000     
           7          69   1191.00000000000     
           7          70   1173.00000000000     
           7          71   1164.00000000000     
           7          72   1200.00000000000     
           7          73   1197.00000000000     
           7          74   1197.00000000000     
           7          75   1197.00000000000     
           7          76   1197.00000000000     
           7          77   1197.00000000000     
           7          78   1206.00000000000     
           7          79   1197.00000000000     
           7          80   1197.00000000000     
           7          81   1197.00000000000     
           7          82   1203.00000000000     
           7          83   1200.00000000000     
           7          84   1203.00000000000     
           7          85   1203.00000000000     
           7          86   894.000000000000     
           7          87   870.000000000000     
           7          88   885.000000000000     
           7          89   882.000000000000     
           7          90   879.000000000000     
           7          91   879.000000000000     
           7          92   876.000000000000     
           7          93   864.000000000000     
           7          94   867.000000000000     
           7          95   864.000000000000     
           7          96   852.000000000000     
           7          97   852.000000000000     
           7          98   855.000000000000     
           7          99   852.000000000000     
           7         100   846.000000000000     
           7         101   846.000000000000     
           8           1   1203.00000000000     
           8           2   1200.00000000000     
           8           3   1197.00000000000     
           8           4   1197.00000000000     
           8           5   1197.00000000000     
           8           6   1197.00000000000     
           8           7   1185.00000000000     
           8           8   1182.00000000000     
           8           9   1197.00000000000     
           8          10   1200.00000000000     
           8          11   1203.00000000000     
           8          12   1182.00000000000     
           8          13   1203.00000000000     
           8          14   1194.00000000000     
           8          15   1182.00000000000     
           8          16   1197.00000000000     
           8          17   1179.00000000000     
           8          18   1206.00000000000     
           8          19   1206.00000000000     
           8          20   1170.00000000000     
           8          21   1191.00000000000     
           8          22   1206.00000000000     
           8          23   1206.00000000000     
           8          24   1206.00000000000     
           8          25   1188.00000000000     
           8          26   1200.00000000000     
           8          27   1200.00000000000     
           8          28   1200.00000000000     
           8          29   1200.00000000000     
           8          30   1203.00000000000     
           8          31   1194.00000000000     
           8          32   1203.00000000000     
           8          33   1197.00000000000     
           8          34   1200.00000000000     
           8          35   1194.00000000000     
           8          36   1203.00000000000     
           8          37   1206.00000000000     
           8          38   1200.00000000000     
           8          39   1206.00000000000     
           8          40   1191.00000000000     
           8          41   1194.00000000000     
           8          42   1167.00000000000     
           8          43   1194.00000000000     
           8          44   1203.00000000000     
           8          45  0.000000000000000E+000
           8          46   1200.00000000000     
           8          47   1206.00000000000     
           8          48   1206.00000000000     
           8          49   1200.00000000000     
           8          50   1206.00000000000     
           8          51   1197.00000000000     
           8          52   1197.00000000000     
           8          53   1200.00000000000     
           8          54   1200.00000000000     
           8          55   1197.00000000000     
           8          56   1191.00000000000     
           8          57   1191.00000000000     
           8          58   1179.00000000000     
           8          59   1200.00000000000     
           8          60   1182.00000000000     
           8          61   1200.00000000000     
           8          62   1206.00000000000     
           8          63   1206.00000000000     
           8          64   1206.00000000000     
           8          65   1206.00000000000     
           8          66   1200.00000000000     
           8          67   1200.00000000000     
           8          68   1206.00000000000     
           8          69   1191.00000000000     
           8          70   1173.00000000000     
           8          71   1182.00000000000     
           8          72   1200.00000000000     
           8          73   1203.00000000000     
           8          74   1206.00000000000     
           8          75   1197.00000000000     
           8          76   1197.00000000000     
           8          77   1197.00000000000     
           8          78   1206.00000000000     
           8          79   1197.00000000000     
           8          80   1200.00000000000     
           8          81   1197.00000000000     
           8          82   1203.00000000000     
           8          83   1200.00000000000     
           8          84   1203.00000000000     
           8          85   1203.00000000000     
           8          86   1206.00000000000     
           8          87   891.000000000000     
           8          88   888.000000000000     
           8          89   885.000000000000     
           8          90   882.000000000000     
           8          91   879.000000000000     
           8          92   876.000000000000     
           8          93   873.000000000000     
           8          94   867.000000000000     
           8          95   864.000000000000     
           8          96   858.000000000000     
           8          97   852.000000000000     
           8          98   855.000000000000     
           8          99   852.000000000000     
           8         100   846.000000000000     
           8         101   846.000000000000     
