!------------------------------------------------------------!
  Date: 20190918
  Simulation name: BV7 
  Filename:nose.txt                                                                                                                
  Produced in mod-subroutine:  =findhead/isosurf                                                                                                       
  Written by AK September 2019
  Description:Calculate head height, width, and average U_G, T_G, EP_G                                                                
  Data format: t  Q  Nose of Current X Loc                                                                                            
           3          31   315.000000000000     
           3          32   321.000000000000     
           3          33   321.000000000000     
           3          34   222.000000000000     
           3          35   321.000000000000     
           3          36   309.000000000000     
           3          37   318.000000000000     
           3          38   273.000000000000     
           3          39   309.000000000000     
           3          40   297.000000000000     
           3          41   294.000000000000     
           3          42   312.000000000000     
           3          43   312.000000000000     
           3          44   279.000000000000     
           3          45  0.000000000000000E+000
           3          46   294.000000000000     
           3          47   273.000000000000     
           3          48   222.000000000000     
           3          49   303.000000000000     
           3          50   309.000000000000     
           3          51   261.000000000000     
           3          52   258.000000000000     
           3          53   294.000000000000     
           3          54   306.000000000000     
           3          55   201.000000000000     
           3          56   273.000000000000     
           3          57   288.000000000000     
           3          58   285.000000000000     
           3          59   252.000000000000     
           3          60   279.000000000000     
           3          61   234.000000000000     
           3          62   270.000000000000     
           3          63   297.000000000000     
           3          64   291.000000000000     
           3          65   288.000000000000     
           3          66   288.000000000000     
           3          67   288.000000000000     
           3          68   240.000000000000     
           4           1  0.000000000000000E+000
           4           2  0.000000000000000E+000
           4           3  0.000000000000000E+000
           4           4  0.000000000000000E+000
           4           5   9.00000000000000     
           4           6   12.0000000000000     
           4           7   15.0000000000000     
           4           8   18.0000000000000     
           4           9   24.0000000000000     
           4          10   27.0000000000000     
           4          11   30.0000000000000     
           4          12   33.0000000000000     
           4          13   36.0000000000000     
           4          14   39.0000000000000     
           4          15   36.0000000000000     
           4          16   30.0000000000000     
           4          17   36.0000000000000     
           4          18   261.000000000000     
           4          19   267.000000000000     
           4          20   315.000000000000     
           4          21   318.000000000000     
           4          22   324.000000000000     
           4          23   327.000000000000     
           4          24   330.000000000000     
           4          25   363.000000000000     
           4          26   477.000000000000     
           4          27   492.000000000000     
           4          28   498.000000000000     
           4          29   504.000000000000     
           4          30   507.000000000000     
           4          31   510.000000000000     
           4          32   510.000000000000     
           4          33   519.000000000000     
           4          34   525.000000000000     
           4          35   525.000000000000     
           4          36   498.000000000000     
           4          37   519.000000000000     
           4          38   495.000000000000     
           4          39   525.000000000000     
           4          40   495.000000000000     
           4          41   522.000000000000     
           4          42   402.000000000000     
           4          43   519.000000000000     
           4          44   387.000000000000     
           4          45  0.000000000000000E+000
           4          46   375.000000000000     
           4          47   351.000000000000     
           4          48   369.000000000000     
           4          49   363.000000000000     
           4          50   315.000000000000     
           4          51   348.000000000000     
           4          52   324.000000000000     
           4          53   351.000000000000     
           4          54   342.000000000000     
           4          55   321.000000000000     
           4          56   336.000000000000     
           4          57   324.000000000000     
           4          58   315.000000000000     
           4          59   321.000000000000     
           4          60   315.000000000000     
           4          61   315.000000000000     
           4          62   315.000000000000     
           4          63   312.000000000000     
           4          64   303.000000000000     
           4          65   309.000000000000     
           4          66   306.000000000000     
           4          67   303.000000000000     
           4          68   264.000000000000     
           5           1  0.000000000000000E+000
           5           2  0.000000000000000E+000
           5           3  0.000000000000000E+000
           5           4  0.000000000000000E+000
           5           5   9.00000000000000     
           5           6   12.0000000000000     
           5           7   15.0000000000000     
           5           8   18.0000000000000     
           5           9   24.0000000000000     
           5          10   27.0000000000000     
           5          11   30.0000000000000     
           5          12   33.0000000000000     
           5          13   36.0000000000000     
           5          14   39.0000000000000     
           5          15   42.0000000000000     
           5          16   48.0000000000000     
           5          17   51.0000000000000     
           5          18   549.000000000000     
           5          19   567.000000000000     
           5          20   537.000000000000     
           5          21   666.000000000000     
           5          22   651.000000000000     
           5          23   657.000000000000     
           5          24   672.000000000000     
           5          25   672.000000000000     
           5          26   681.000000000000     
           5          27   672.000000000000     
           5          28   675.000000000000     
           5          29   693.000000000000     
           5          30   702.000000000000     
           5          31   708.000000000000     
           5          32   726.000000000000     
           5          33   726.000000000000     
           5          34   729.000000000000     
           5          35   729.000000000000     
           5          36   729.000000000000     
           5          37   729.000000000000     
           5          38   729.000000000000     
           5          39   729.000000000000     
           5          40   729.000000000000     
           5          41   708.000000000000     
           5          42   702.000000000000     
           5          43   717.000000000000     
           5          44   717.000000000000     
           5          45  0.000000000000000E+000
           5          46   714.000000000000     
           5          47   699.000000000000     
           5          48   699.000000000000     
           5          49   684.000000000000     
           5          50   678.000000000000     
           5          51   666.000000000000     
           5          52   672.000000000000     
           5          53   669.000000000000     
           5          54   681.000000000000     
           5          55   675.000000000000     
           5          56   681.000000000000     
           5          57   684.000000000000     
           5          58   684.000000000000     
           5          59   681.000000000000     
           5          60   684.000000000000     
           5          61   681.000000000000     
           5          62   681.000000000000     
           5          63   687.000000000000     
           5          64   687.000000000000     
           5          65   678.000000000000     
           5          66   687.000000000000     
           5          67   681.000000000000     
           5          68   684.000000000000     
           6           1  0.000000000000000E+000
           6           2  0.000000000000000E+000
           6           3  0.000000000000000E+000
           6           4  0.000000000000000E+000
           6           5   9.00000000000000     
           6           6   12.0000000000000     
           6           7   15.0000000000000     
           6           8   18.0000000000000     
           6           9   24.0000000000000     
           6          10   27.0000000000000     
           6          11   30.0000000000000     
           6          12   876.000000000000     
           6          13   885.000000000000     
           6          14   891.000000000000     
           6          15   867.000000000000     
           6          16   894.000000000000     
           6          17   894.000000000000     
           6          18   900.000000000000     
           6          19   900.000000000000     
           6          20   885.000000000000     
           6          21   906.000000000000     
           6          22   882.000000000000     
           6          23   906.000000000000     
           6          24   912.000000000000     
           6          25   894.000000000000     
           6          26   918.000000000000     
           6          27   921.000000000000     
           6          28   897.000000000000     
           6          29   906.000000000000     
           6          30   894.000000000000     
           6          31   897.000000000000     
           6          32   927.000000000000     
           6          33   927.000000000000     
           6          34   918.000000000000     
           6          35   927.000000000000     
           6          36   918.000000000000     
           6          37   897.000000000000     
           6          38   921.000000000000     
           6          39   918.000000000000     
           6          40   915.000000000000     
           6          41   906.000000000000     
           6          42   906.000000000000     
           6          43   900.000000000000     
           6          44   834.000000000000     
           6          45  0.000000000000000E+000
           6          46   828.000000000000     
           6          47   882.000000000000     
           6          48   888.000000000000     
           6          49   831.000000000000     
           6          50   849.000000000000     
           6          51   891.000000000000     
           6          52   891.000000000000     
           6          53   888.000000000000     
           6          54   864.000000000000     
           6          55   882.000000000000     
           6          56   879.000000000000     
           6          57   876.000000000000     
           6          58   861.000000000000     
           6          59   864.000000000000     
           6          60   843.000000000000     
           6          61   828.000000000000     
           6          62   867.000000000000     
           6          63   855.000000000000     
           6          64   831.000000000000     
           6          65   867.000000000000     
           6          66   867.000000000000     
           6          67   864.000000000000     
           6          68   864.000000000000     
           7           1   999.000000000000     
           7           2   999.000000000000     
           7           3   1017.00000000000     
           7           4   1023.00000000000     
           7           5   1041.00000000000     
           7           6   1050.00000000000     
           7           7   1038.00000000000     
           7           8   1044.00000000000     
           7           9   1065.00000000000     
           7          10   1065.00000000000     
           7          11   1071.00000000000     
           7          12   1044.00000000000     
           7          13   1026.00000000000     
           7          14   1080.00000000000     
           7          15   1005.00000000000     
           7          16   1056.00000000000     
           7          17   1080.00000000000     
           7          18   1062.00000000000     
           7          19   1053.00000000000     
           7          20   1080.00000000000     
           7          21   1080.00000000000     
           7          22   1074.00000000000     
           7          23   1074.00000000000     
           7          24   1074.00000000000     
           7          25   1074.00000000000     
           7          26   1074.00000000000     
           7          27   1074.00000000000     
           7          28   1068.00000000000     
           7          29   1041.00000000000     
           7          30   1062.00000000000     
           7          31   1068.00000000000     
           7          32   1026.00000000000     
           7          33   1047.00000000000     
           7          34   1059.00000000000     
           7          35   1047.00000000000     
           7          36   1056.00000000000     
           7          37   1050.00000000000     
           7          38   1008.00000000000     
           7          39   1011.00000000000     
           7          40   1008.00000000000     
           7          41   912.000000000000     
           7          42   921.000000000000     
           7          43   957.000000000000     
           7          44   981.000000000000     
           7          45  0.000000000000000E+000
           7          46   978.000000000000     
           7          47   927.000000000000     
           7          48   945.000000000000     
           7          49   966.000000000000     
           7          50   954.000000000000     
           7          51   954.000000000000     
           7          52   939.000000000000     
           7          53   942.000000000000     
           7          54   942.000000000000     
           7          55   930.000000000000     
           7          56   933.000000000000     
           7          57   936.000000000000     
           7          58   930.000000000000     
           7          59   927.000000000000     
           7          60   927.000000000000     
           7          61   918.000000000000     
           7          62   891.000000000000     
           7          63   906.000000000000     
           7          64   891.000000000000     
           7          65   906.000000000000     
           7          66   897.000000000000     
           7          67   891.000000000000     
           7          68   894.000000000000     
           8           1   1173.00000000000     
           8           2   1170.00000000000     
           8           3   1182.00000000000     
           8           4   1191.00000000000     
           8           5   1194.00000000000     
           8           6   1200.00000000000     
           8           7   1194.00000000000     
           8           8   1200.00000000000     
           8           9   1200.00000000000     
           8          10   1200.00000000000     
           8          11   1200.00000000000     
           8          12   1197.00000000000     
           8          13   1200.00000000000     
           8          14   1188.00000000000     
           8          15   1182.00000000000     
           8          16   1179.00000000000     
           8          17   1179.00000000000     
           8          18   1200.00000000000     
           8          19   1179.00000000000     
           8          20   1191.00000000000     
           8          21   1170.00000000000     
           8          22   1191.00000000000     
           8          23   1170.00000000000     
           8          24   1197.00000000000     
           8          25   1158.00000000000     
           8          26   1191.00000000000     
           8          27   1197.00000000000     
           8          28   1188.00000000000     
           8          29   1185.00000000000     
           8          30   1179.00000000000     
           8          31   1194.00000000000     
           8          32   1197.00000000000     
           8          33   1173.00000000000     
           8          34   1185.00000000000     
           8          35   1194.00000000000     
           8          36   1173.00000000000     
           8          37   1173.00000000000     
           8          38   1197.00000000000     
           8          39   1173.00000000000     
           8          40   1164.00000000000     
           8          41   1173.00000000000     
           8          42   1173.00000000000     
           8          43   1179.00000000000     
           8          44   1194.00000000000     
           8          45  0.000000000000000E+000
           8          46   1197.00000000000     
           8          47   1191.00000000000     
           8          48   1194.00000000000     
           8          49   1167.00000000000     
           8          50   1194.00000000000     
           8          51   1197.00000000000     
           8          52   1188.00000000000     
           8          53   1194.00000000000     
           8          54   1185.00000000000     
           8          55   1194.00000000000     
           8          56   1197.00000000000     
           8          57   1194.00000000000     
           8          58   1200.00000000000     
           8          59   927.000000000000     
           8          60   1185.00000000000     
           8          61   1191.00000000000     
           8          62   1200.00000000000     
           8          63   1191.00000000000     
           8          64   1197.00000000000     
           8          65   909.000000000000     
           8          66   1197.00000000000     
           8          67   1200.00000000000     
           8          68   894.000000000000     
