!------------------------------------------------------------!
  Date: 20191009
  Simulation name: SV4  
  Filename:nose.txt                                                                                                                                              
  Produced in mod-subroutine:  =findhead/isosurf                                                                                                                                     
  Written by AK September 2019
  Description:Calculate head height, width, and average U_G, T_G, EP_G                                                                                              
  Data format: t  Q  Nose of Current X Loc                                                                                                                          
           3          36   267.000000000000     
           3          37   273.000000000000     
           3          38   267.000000000000     
           3          39   273.000000000000     
           3          40   273.000000000000     
           3          41   273.000000000000     
           3          42   273.000000000000     
           3          43   273.000000000000     
           3          44   273.000000000000     
           3          45  0.000000000000000E+000
           3          46   240.000000000000     
           3          47   270.000000000000     
           3          48   270.000000000000     
           3          49   273.000000000000     
           3          50   255.000000000000     
           3          51   273.000000000000     
           3          52   240.000000000000     
           3          53   267.000000000000     
           3          54   270.000000000000     
           3          55   264.000000000000     
           3          56   237.000000000000     
           3          57   270.000000000000     
           3          58   270.000000000000     
           3          59   267.000000000000     
           3          60   195.000000000000     
           3          61   270.000000000000     
           3          62   267.000000000000     
           3          63   264.000000000000     
           3          64   264.000000000000     
           3          65   267.000000000000     
           3          66   267.000000000000     
           3          67   270.000000000000     
           3          68   237.000000000000     
           4           1  0.000000000000000E+000
           4           2   423.000000000000     
           4           3   429.000000000000     
           4           4   429.000000000000     
           4           5   432.000000000000     
           4           6   423.000000000000     
           4           7   333.000000000000     
           4           8   441.000000000000     
           4           9   444.000000000000     
           4          10   441.000000000000     
           4          11   432.000000000000     
           4          12   417.000000000000     
           4          13   441.000000000000     
           4          14   432.000000000000     
           4          15   441.000000000000     
           4          16   441.000000000000     
           4          17   414.000000000000     
           4          18   441.000000000000     
           4          19   444.000000000000     
           4          20   408.000000000000     
           4          21   432.000000000000     
           4          22   438.000000000000     
           4          23   405.000000000000     
           4          24   441.000000000000     
           4          25   390.000000000000     
           4          26   441.000000000000     
           4          27   423.000000000000     
           4          28   444.000000000000     
           4          29   441.000000000000     
           4          30   432.000000000000     
           4          31   444.000000000000     
           4          32   450.000000000000     
           4          33   447.000000000000     
           4          34   450.000000000000     
           4          35   438.000000000000     
           4          36   450.000000000000     
           4          37   447.000000000000     
           4          38   453.000000000000     
           4          39   450.000000000000     
           4          40   438.000000000000     
           4          41   447.000000000000     
           4          42   309.000000000000     
           4          43   447.000000000000     
           4          44   447.000000000000     
           4          45  0.000000000000000E+000
           4          46   447.000000000000     
           4          47   447.000000000000     
           4          48   450.000000000000     
           4          49   450.000000000000     
           4          50   429.000000000000     
           4          51   432.000000000000     
           4          52   348.000000000000     
           4          53   441.000000000000     
           4          54   441.000000000000     
           4          55   441.000000000000     
           4          56   441.000000000000     
           4          57   441.000000000000     
           4          58   435.000000000000     
           4          59   354.000000000000     
           4          60   435.000000000000     
           4          61   420.000000000000     
           4          62   435.000000000000     
           4          63   435.000000000000     
           4          64   435.000000000000     
           4          65   435.000000000000     
           4          66   438.000000000000     
           4          67   438.000000000000     
           4          68   423.000000000000     
           5           1  0.000000000000000E+000
           5           2   594.000000000000     
           5           3   594.000000000000     
           5           4   594.000000000000     
           5           5   573.000000000000     
           5           6   603.000000000000     
           5           7   606.000000000000     
           5           8   609.000000000000     
           5           9   597.000000000000     
           5          10   579.000000000000     
           5          11   618.000000000000     
           5          12   621.000000000000     
           5          13   549.000000000000     
           5          14   624.000000000000     
           5          15   600.000000000000     
           5          16   612.000000000000     
           5          17   582.000000000000     
           5          18   567.000000000000     
           5          19   606.000000000000     
           5          20   624.000000000000     
           5          21   621.000000000000     
           5          22   612.000000000000     
           5          23   621.000000000000     
           5          24   618.000000000000     
           5          25   624.000000000000     
           5          26   621.000000000000     
           5          27   627.000000000000     
           5          28   606.000000000000     
           5          29   609.000000000000     
           5          30   564.000000000000     
           5          31   612.000000000000     
           5          32   588.000000000000     
           5          33   624.000000000000     
           5          34   606.000000000000     
           5          35   627.000000000000     
           5          36   627.000000000000     
           5          37   600.000000000000     
           5          38   624.000000000000     
           5          39   630.000000000000     
           5          40   606.000000000000     
           5          41   630.000000000000     
           5          42   630.000000000000     
           5          43   630.000000000000     
           5          44   630.000000000000     
           5          45  0.000000000000000E+000
           5          46   627.000000000000     
           5          47   615.000000000000     
           5          48   585.000000000000     
           5          49   579.000000000000     
           5          50   603.000000000000     
           5          51   621.000000000000     
           5          52   624.000000000000     
           5          53   621.000000000000     
           5          54   555.000000000000     
           5          55   597.000000000000     
           5          56   621.000000000000     
           5          57   621.000000000000     
           5          58   621.000000000000     
           5          59   594.000000000000     
           5          60   612.000000000000     
           5          61   612.000000000000     
           5          62   609.000000000000     
           5          63   600.000000000000     
           5          64   603.000000000000     
           5          65   606.000000000000     
           5          66   588.000000000000     
           5          67   600.000000000000     
           5          68   594.000000000000     
           6           1  0.000000000000000E+000
           6           2   762.000000000000     
           6           3   768.000000000000     
           6           4   783.000000000000     
           6           5   783.000000000000     
           6           6   786.000000000000     
           6           7   789.000000000000     
           6           8   792.000000000000     
           6           9   729.000000000000     
           6          10   795.000000000000     
           6          11   792.000000000000     
           6          12   783.000000000000     
           6          13   774.000000000000     
           6          14   747.000000000000     
           6          15   804.000000000000     
           6          16   795.000000000000     
           6          17   798.000000000000     
           6          18   783.000000000000     
           6          19   795.000000000000     
           6          20   801.000000000000     
           6          21   801.000000000000     
           6          22   777.000000000000     
           6          23   792.000000000000     
           6          24   786.000000000000     
           6          25   813.000000000000     
           6          26   813.000000000000     
           6          27   813.000000000000     
           6          28   813.000000000000     
           6          29   816.000000000000     
           6          30   720.000000000000     
           6          31   816.000000000000     
           6          32   813.000000000000     
           6          33   819.000000000000     
           6          34   738.000000000000     
           6          35   684.000000000000     
           6          36   810.000000000000     
           6          37   804.000000000000     
           6          38   744.000000000000     
           6          39   822.000000000000     
           6          40   813.000000000000     
           6          41   807.000000000000     
           6          42   816.000000000000     
           6          43   813.000000000000     
           6          44   813.000000000000     
           6          45  0.000000000000000E+000
           6          46   816.000000000000     
           6          47   816.000000000000     
           6          48   816.000000000000     
           6          49   810.000000000000     
           6          50   777.000000000000     
           6          51   789.000000000000     
           6          52   813.000000000000     
           6          53   810.000000000000     
           6          54   804.000000000000     
           6          55   804.000000000000     
           6          56   789.000000000000     
           6          57   783.000000000000     
           6          58   786.000000000000     
           6          59   786.000000000000     
           6          60   783.000000000000     
           6          61   783.000000000000     
           6          62   783.000000000000     
           6          63   780.000000000000     
           6          64   747.000000000000     
           6          65   771.000000000000     
           6          66   771.000000000000     
           6          67   765.000000000000     
           6          68   765.000000000000     
           7           1  0.000000000000000E+000
           7           2   942.000000000000     
           7           3   951.000000000000     
           7           4   954.000000000000     
           7           5   975.000000000000     
           7           6   978.000000000000     
           7           7   978.000000000000     
           7           8   981.000000000000     
           7           9   981.000000000000     
           7          10   972.000000000000     
           7          11   954.000000000000     
           7          12   969.000000000000     
           7          13   981.000000000000     
           7          14   978.000000000000     
           7          15   978.000000000000     
           7          16   975.000000000000     
           7          17   969.000000000000     
           7          18   999.000000000000     
           7          19   1005.00000000000     
           7          20   1008.00000000000     
           7          21   999.000000000000     
           7          22   1011.00000000000     
           7          23   1017.00000000000     
           7          24   1020.00000000000     
           7          25   1020.00000000000     
           7          26   969.000000000000     
           7          27   978.000000000000     
           7          28   1014.00000000000     
           7          29   981.000000000000     
           7          30   960.000000000000     
           7          31   1002.00000000000     
           7          32   1014.00000000000     
           7          33   1011.00000000000     
           7          34   1014.00000000000     
           7          35   1020.00000000000     
           7          36   951.000000000000     
           7          37   999.000000000000     
           7          38   972.000000000000     
           7          39   1023.00000000000     
           7          40   1029.00000000000     
           7          41   1014.00000000000     
           7          42   981.000000000000     
           7          43   1020.00000000000     
           7          44   1029.00000000000     
           7          45  0.000000000000000E+000
           7          46   1029.00000000000     
           7          47   1026.00000000000     
           7          48   984.000000000000     
           7          49   1008.00000000000     
           7          50   1020.00000000000     
           7          51   1017.00000000000     
           7          52   1014.00000000000     
           7          53   945.000000000000     
           7          54   1005.00000000000     
           7          55   1002.00000000000     
           7          56   993.000000000000     
           7          57   960.000000000000     
           7          58   945.000000000000     
           7          59   942.000000000000     
           7          60   942.000000000000     
           7          61   945.000000000000     
           7          62   945.000000000000     
           7          63   948.000000000000     
           7          64   948.000000000000     
           7          65   948.000000000000     
           7          66   951.000000000000     
           7          67   945.000000000000     
           7          68   942.000000000000     
           8           1  0.000000000000000E+000
           8           2   1137.00000000000     
           8           3   1134.00000000000     
           8           4   1140.00000000000     
           8           5   1173.00000000000     
           8           6   1188.00000000000     
           8           7   1194.00000000000     
           8           8   1200.00000000000     
           8           9   1188.00000000000     
           8          10   1134.00000000000     
           8          11   1200.00000000000     
           8          12   1200.00000000000     
           8          13   1152.00000000000     
           8          14   1182.00000000000     
           8          15   1149.00000000000     
           8          16   1194.00000000000     
           8          17   1185.00000000000     
           8          18   1200.00000000000     
           8          19   1197.00000000000     
           8          20   1149.00000000000     
           8          21   1173.00000000000     
           8          22   1182.00000000000     
           8          23   1116.00000000000     
           8          24   1194.00000000000     
           8          25   1200.00000000000     
           8          26   1182.00000000000     
           8          27   1200.00000000000     
           8          28   1176.00000000000     
           8          29   1176.00000000000     
           8          30   1179.00000000000     
           8          31   1182.00000000000     
           8          32   1185.00000000000     
           8          33   1185.00000000000     
           8          34   1173.00000000000     
           8          35   1083.00000000000     
           8          36   1185.00000000000     
           8          37   1122.00000000000     
           8          38   1182.00000000000     
           8          39   1188.00000000000     
           8          40   1191.00000000000     
           8          41   1188.00000000000     
           8          42   1194.00000000000     
           8          43   1200.00000000000     
           8          44   1200.00000000000     
           8          45  0.000000000000000E+000
           8          46   1200.00000000000     
           8          47   1197.00000000000     
           8          48   1161.00000000000     
           8          49   1155.00000000000     
           8          50   1191.00000000000     
           8          51   1188.00000000000     
           8          52   1200.00000000000     
           8          53   1197.00000000000     
           8          54   1080.00000000000     
           8          55   1200.00000000000     
           8          56   1194.00000000000     
           8          57   1197.00000000000     
           8          58   1194.00000000000     
           8          59   1179.00000000000     
           8          60   1191.00000000000     
           8          61   1191.00000000000     
           8          62   1188.00000000000     
           8          63   1182.00000000000     
           8          64   1185.00000000000     
           8          65   1179.00000000000     
           8          66   1176.00000000000     
           8          67   1173.00000000000     
           8          68   1155.00000000000     
