!------------------------------------------------------------!
  Date: 20191117
  Simulation name: CWX4 
  Filename:average_all.txt                                                                                                                                       
  Produced in mod-subroutine:  averageit.mod/average_all                                                                                                                             
  Written by AK September 2019
  Description: Average of all timesteps                                                                                                                             
  Data format: t   T_G   U_G   V_G   W_G   U_S1   DPU                                                                                                               
!------------------------------------------------------------!
  1        800.0000000000         10.0000000000          0.0000000000          0.0000000000         10.0000000000      39000.0000000000
  2        563.3867371091         16.0259280571         16.0259280571         -0.6073006891         16.3391243840       2312.4196010745
  3        543.2182063185         19.2342127591         19.2342127591         -3.2307468102         19.3622293612       2601.7801347355
  4        511.1382516121         20.0205527268         20.0205527268         -1.8761018514         20.0806090808       2176.9815622568
  5        479.9156752458         15.4659806239         15.4659806239         -1.0099855766         15.5171723962       1675.1861035874
  6        452.8959148133         12.0353021427         12.0353021427         -1.2697331227         12.0855961975       1387.7903871413
  7        432.6626087081         11.3762153304         11.3762153304         -1.0178092964         11.4103909462       1247.9023212931
  8        423.5321310443          8.6492581166          8.6492581166          1.1910749371          8.6823731037       1155.5298448975
