!------------------------------------------------------------!
  Date: 20191113
  Simulation name: AWX7 
  Filename:nose.txt                                                                                                                                              
  Produced in mod-subroutine:  =findhead/isosurf                                                                                                                                     
  Written by AK September 2019
  Description:Calculate head height, width, and average U_G, T_G, EP_G                                                                                              
  Data format: t  Q  Nose of Current X Loc                                                                                                                          
!------------------------------------------------------------!
           2           1   129.000000000000     
           2           2   171.000000000000     
           2           3   171.000000000000     
           2           4   171.000000000000     
           2           5   147.000000000000     
           2           6   114.000000000000     
           2           7   156.000000000000     
           2           8   168.000000000000     
           2           9   165.000000000000     
           2          10   168.000000000000     
           2          11   108.000000000000     
           2          12   144.000000000000     
           2          13   144.000000000000     
           2          14   126.000000000000     
           2          15   111.000000000000     
           2          16   141.000000000000     
           2          17   141.000000000000     
           2          18   117.000000000000     
           2          19   141.000000000000     
           2          20   141.000000000000     
           2          21   117.000000000000     
           2          22   117.000000000000     
           2          23   117.000000000000     
           2          24   147.000000000000     
           2          25   147.000000000000     
           2          26   150.000000000000     
           2          27   150.000000000000     
           2          28   150.000000000000     
           2          29   147.000000000000     
           2          30   123.000000000000     
           2          31   141.000000000000     
           2          32   108.000000000000     
           2          33   120.000000000000     
           2          34   132.000000000000     
           2          35   141.000000000000     
           2          36   141.000000000000     
           2          37   108.000000000000     
           2          38   120.000000000000     
           2          39   132.000000000000     
           2          40   141.000000000000     
           2          41   147.000000000000     
           2          42   123.000000000000     
           2          43   123.000000000000     
           2          44   144.000000000000     
           2          45  0.000000000000000E+000
           2          46   147.000000000000     
           2          47   147.000000000000     
           2          48   147.000000000000     
           2          49   147.000000000000     
           2          50   147.000000000000     
           2          51   147.000000000000     
           2          52   150.000000000000     
           2          53   150.000000000000     
           2          54   150.000000000000     
           2          55   147.000000000000     
           2          56   147.000000000000     
           2          57   147.000000000000     
           2          58   147.000000000000     
           2          59   147.000000000000     
           2          60   147.000000000000     
           2          61   147.000000000000     
           2          62   147.000000000000     
           2          63   147.000000000000     
           2          64   150.000000000000     
           2          65   150.000000000000     
           2          66   150.000000000000     
           2          67   144.000000000000     
           2          68   150.000000000000     
           2          69   150.000000000000     
           2          70   150.000000000000     
           2          71   150.000000000000     
           2          72   150.000000000000     
           2          73   150.000000000000     
           2          74   150.000000000000     
           2          75   150.000000000000     
           2          76   150.000000000000     
           2          77   147.000000000000     
           2          78   150.000000000000     
           2          79   144.000000000000     
           2          80   141.000000000000     
           2          81   114.000000000000     
           2          82   114.000000000000     
           2          83   108.000000000000     
           2          84   144.000000000000     
           2          85   138.000000000000     
           2          86   141.000000000000     
           2          87   132.000000000000     
           2          88   105.000000000000     
           2          89   129.000000000000     
           2          90   126.000000000000     
           2          91   129.000000000000     
           2          92   96.0000000000000     
           2          93   96.0000000000000     
           2          94   99.0000000000000     
           2          95   102.000000000000     
           2          96   108.000000000000     
           2          97   105.000000000000     
           2          98  0.000000000000000E+000
           2          99  0.000000000000000E+000
           2         100  0.000000000000000E+000
           2         101  0.000000000000000E+000
           3           1   345.000000000000     
           3           2   357.000000000000     
           3           3   360.000000000000     
           3           4   339.000000000000     
           3           5   363.000000000000     
           3           6   360.000000000000     
           3           7   357.000000000000     
           3           8   357.000000000000     
           3           9   309.000000000000     
           3          10   357.000000000000     
           3          11   360.000000000000     
           3          12   330.000000000000     
           3          13   360.000000000000     
           3          14   363.000000000000     
           3          15   288.000000000000     
           3          16   360.000000000000     
           3          17   360.000000000000     
           3          18   357.000000000000     
           3          19   360.000000000000     
           3          20   345.000000000000     
           3          21   357.000000000000     
           3          22   336.000000000000     
           3          23   354.000000000000     
           3          24   360.000000000000     
           3          25   336.000000000000     
           3          26   339.000000000000     
           3          27   309.000000000000     
           3          28   336.000000000000     
           3          29   345.000000000000     
           3          30   339.000000000000     
           3          31   348.000000000000     
           3          32   348.000000000000     
           3          33   339.000000000000     
           3          34   336.000000000000     
           3          35   318.000000000000     
           3          36   342.000000000000     
           3          37   342.000000000000     
           3          38   336.000000000000     
           3          39   324.000000000000     
           3          40   306.000000000000     
           3          41   312.000000000000     
           3          42   342.000000000000     
           3          43   228.000000000000     
           3          44   228.000000000000     
           3          45  0.000000000000000E+000
           3          46   348.000000000000     
           3          47   333.000000000000     
           3          48   348.000000000000     
           3          49   300.000000000000     
           3          50   321.000000000000     
           3          51   330.000000000000     
           3          52   300.000000000000     
           3          53   309.000000000000     
           3          54   303.000000000000     
           3          55   339.000000000000     
           3          56   327.000000000000     
           3          57   300.000000000000     
           3          58   342.000000000000     
           3          59   300.000000000000     
           3          60   342.000000000000     
           3          61   333.000000000000     
           3          62   333.000000000000     
           3          63   339.000000000000     
           3          64   306.000000000000     
           3          65   294.000000000000     
           3          66   342.000000000000     
           3          67   342.000000000000     
           3          68   279.000000000000     
           3          69   234.000000000000     
           3          70   330.000000000000     
           3          71   333.000000000000     
           3          72   333.000000000000     
           3          73   333.000000000000     
           3          74   339.000000000000     
           3          75   336.000000000000     
           3          76   336.000000000000     
           3          77   327.000000000000     
           3          78   324.000000000000     
           3          79   333.000000000000     
           3          80   327.000000000000     
           3          81   327.000000000000     
           3          82   324.000000000000     
           3          83   321.000000000000     
           3          84   309.000000000000     
           3          85   144.000000000000     
           3          86   141.000000000000     
           3          87   141.000000000000     
           3          88   138.000000000000     
           3          89   129.000000000000     
           3          90   129.000000000000     
           3          91   129.000000000000     
           3          92   123.000000000000     
           3          93   114.000000000000     
           3          94   102.000000000000     
           3          95   114.000000000000     
           3          96   108.000000000000     
           3          97   105.000000000000     
           3          98  0.000000000000000E+000
           3          99  0.000000000000000E+000
           3         100  0.000000000000000E+000
           3         101  0.000000000000000E+000
           4           1   555.000000000000     
           4           2   558.000000000000     
           4           3   534.000000000000     
           4           4   555.000000000000     
           4           5   525.000000000000     
           4           6   570.000000000000     
           4           7   561.000000000000     
           4           8   573.000000000000     
           4           9   567.000000000000     
           4          10   528.000000000000     
           4          11   576.000000000000     
           4          12   531.000000000000     
           4          13   576.000000000000     
           4          14   543.000000000000     
           4          15   561.000000000000     
           4          16   540.000000000000     
           4          17   561.000000000000     
           4          18   576.000000000000     
           4          19   501.000000000000     
           4          20   576.000000000000     
           4          21   582.000000000000     
           4          22   582.000000000000     
           4          23   585.000000000000     
           4          24   552.000000000000     
           4          25   525.000000000000     
           4          26   585.000000000000     
           4          27   519.000000000000     
           4          28   585.000000000000     
           4          29   501.000000000000     
           4          30   558.000000000000     
           4          31   582.000000000000     
           4          32   582.000000000000     
           4          33   585.000000000000     
           4          34   582.000000000000     
           4          35   585.000000000000     
           4          36   573.000000000000     
           4          37   588.000000000000     
           4          38   588.000000000000     
           4          39   588.000000000000     
           4          40   501.000000000000     
           4          41   519.000000000000     
           4          42   555.000000000000     
           4          43   585.000000000000     
           4          44   585.000000000000     
           4          45  0.000000000000000E+000
           4          46   585.000000000000     
           4          47   579.000000000000     
           4          48   582.000000000000     
           4          49   549.000000000000     
           4          50   570.000000000000     
           4          51   576.000000000000     
           4          52   564.000000000000     
           4          53   582.000000000000     
           4          54   582.000000000000     
           4          55   570.000000000000     
           4          56   573.000000000000     
           4          57   585.000000000000     
           4          58   540.000000000000     
           4          59   561.000000000000     
           4          60   582.000000000000     
           4          61   552.000000000000     
           4          62   576.000000000000     
           4          63   579.000000000000     
           4          64   561.000000000000     
           4          65   570.000000000000     
           4          66   564.000000000000     
           4          67   567.000000000000     
           4          68   570.000000000000     
           4          69   549.000000000000     
           4          70   567.000000000000     
           4          71   564.000000000000     
           4          72   555.000000000000     
           4          73   570.000000000000     
           4          74   570.000000000000     
           4          75   465.000000000000     
           4          76   459.000000000000     
           4          77   462.000000000000     
           4          78   459.000000000000     
           4          79   468.000000000000     
           4          80   462.000000000000     
           4          81   453.000000000000     
           4          82   450.000000000000     
           4          83   450.000000000000     
           4          84   444.000000000000     
           4          85   447.000000000000     
           4          86   435.000000000000     
           4          87   441.000000000000     
           4          88   384.000000000000     
           4          89   435.000000000000     
           4          90   423.000000000000     
           4          91   429.000000000000     
           4          92   426.000000000000     
           4          93   411.000000000000     
           4          94   396.000000000000     
           4          95   408.000000000000     
           4          96   402.000000000000     
           4          97   405.000000000000     
           4          98   396.000000000000     
           4          99   390.000000000000     
           4         100  0.000000000000000E+000
           4         101  0.000000000000000E+000
           5           1   780.000000000000     
           5           2   765.000000000000     
           5           3   753.000000000000     
           5           4   762.000000000000     
           5           5   759.000000000000     
           5           6   771.000000000000     
           5           7   774.000000000000     
           5           8   777.000000000000     
           5           9   768.000000000000     
           5          10   780.000000000000     
           5          11   783.000000000000     
           5          12   795.000000000000     
           5          13   807.000000000000     
           5          14   804.000000000000     
           5          15   807.000000000000     
           5          16   804.000000000000     
           5          17   795.000000000000     
           5          18   825.000000000000     
           5          19   810.000000000000     
           5          20   831.000000000000     
           5          21   819.000000000000     
           5          22   822.000000000000     
           5          23   834.000000000000     
           5          24   837.000000000000     
           5          25   831.000000000000     
           5          26   840.000000000000     
           5          27   828.000000000000     
           5          28   825.000000000000     
           5          29   837.000000000000     
           5          30   822.000000000000     
           5          31   840.000000000000     
           5          32   813.000000000000     
           5          33   831.000000000000     
           5          34   837.000000000000     
           5          35   837.000000000000     
           5          36   810.000000000000     
           5          37   804.000000000000     
           5          38   825.000000000000     
           5          39   822.000000000000     
           5          40   747.000000000000     
           5          41   807.000000000000     
           5          42   816.000000000000     
           5          43   816.000000000000     
           5          44   816.000000000000     
           5          45  0.000000000000000E+000
           5          46   816.000000000000     
           5          47   816.000000000000     
           5          48   816.000000000000     
           5          49   822.000000000000     
           5          50   822.000000000000     
           5          51   798.000000000000     
           5          52   819.000000000000     
           5          53   822.000000000000     
           5          54   822.000000000000     
           5          55   822.000000000000     
           5          56   819.000000000000     
           5          57   816.000000000000     
           5          58   720.000000000000     
           5          59   801.000000000000     
           5          60   804.000000000000     
           5          61   807.000000000000     
           5          62   777.000000000000     
           5          63   783.000000000000     
           5          64   807.000000000000     
           5          65   768.000000000000     
           5          66   750.000000000000     
           5          67   807.000000000000     
           5          68   762.000000000000     
           5          69   804.000000000000     
           5          70   804.000000000000     
           5          71   801.000000000000     
           5          72   780.000000000000     
           5          73   756.000000000000     
           5          74   783.000000000000     
           5          75   774.000000000000     
           5          76   780.000000000000     
           5          77   723.000000000000     
           5          78   735.000000000000     
           5          79   759.000000000000     
           5          80   711.000000000000     
           5          81   720.000000000000     
           5          82   735.000000000000     
           5          83   717.000000000000     
           5          84   750.000000000000     
           5          85   726.000000000000     
           5          86   720.000000000000     
           5          87   738.000000000000     
           5          88   738.000000000000     
           5          89   723.000000000000     
           5          90   726.000000000000     
           5          91   714.000000000000     
           5          92   702.000000000000     
           5          93   708.000000000000     
           5          94   708.000000000000     
           5          95   699.000000000000     
           5          96   705.000000000000     
           5          97   702.000000000000     
           5          98   690.000000000000     
           5          99   690.000000000000     
           5         100  0.000000000000000E+000
           5         101  0.000000000000000E+000
           6           1   1038.00000000000     
           6           2   1032.00000000000     
           6           3   1044.00000000000     
           6           4   1017.00000000000     
           6           5   1050.00000000000     
           6           6   1026.00000000000     
           6           7   1050.00000000000     
           6           8   1041.00000000000     
           6           9   1038.00000000000     
           6          10   1053.00000000000     
           6          11   1056.00000000000     
           6          12   1053.00000000000     
           6          13   1053.00000000000     
           6          14   1062.00000000000     
           6          15   1023.00000000000     
           6          16   1047.00000000000     
           6          17   1041.00000000000     
           6          18   1005.00000000000     
           6          19   1068.00000000000     
           6          20   1008.00000000000     
           6          21   993.000000000000     
           6          22   1056.00000000000     
           6          23   1062.00000000000     
           6          24   990.000000000000     
           6          25   1068.00000000000     
           6          26   1020.00000000000     
           6          27   1077.00000000000     
           6          28   1053.00000000000     
           6          29   1080.00000000000     
           6          30   1080.00000000000     
           6          31   1017.00000000000     
           6          32   1080.00000000000     
           6          33   1083.00000000000     
           6          34   1068.00000000000     
           6          35   1050.00000000000     
           6          36   1083.00000000000     
           6          37   1083.00000000000     
           6          38   1032.00000000000     
           6          39   1080.00000000000     
           6          40   1074.00000000000     
           6          41   1068.00000000000     
           6          42   1047.00000000000     
           6          43   1053.00000000000     
           6          44   1011.00000000000     
           6          45  0.000000000000000E+000
           6          46   963.000000000000     
           6          47   987.000000000000     
           6          48   1011.00000000000     
           6          49   1002.00000000000     
           6          50   987.000000000000     
           6          51   1023.00000000000     
           6          52   1023.00000000000     
           6          53   1017.00000000000     
           6          54   1026.00000000000     
           6          55   1029.00000000000     
           6          56   996.000000000000     
           6          57   987.000000000000     
           6          58   1032.00000000000     
           6          59   1035.00000000000     
           6          60   1035.00000000000     
           6          61   1017.00000000000     
           6          62   1038.00000000000     
           6          63   1041.00000000000     
           6          64   1041.00000000000     
           6          65   1035.00000000000     
           6          66   978.000000000000     
           6          67   1029.00000000000     
           6          68   981.000000000000     
           6          69   984.000000000000     
           6          70   1011.00000000000     
           6          71   1011.00000000000     
           6          72   1035.00000000000     
           6          73   1032.00000000000     
           6          74   963.000000000000     
           6          75   990.000000000000     
           6          76   981.000000000000     
           6          77   978.000000000000     
           6          78   1020.00000000000     
           6          79   1014.00000000000     
           6          80   996.000000000000     
           6          81   999.000000000000     
           6          82   1002.00000000000     
           6          83   996.000000000000     
           6          84   993.000000000000     
           6          85   984.000000000000     
           6          86   957.000000000000     
           6          87   972.000000000000     
           6          88   969.000000000000     
           6          89   957.000000000000     
           6          90   969.000000000000     
           6          91   948.000000000000     
           6          92   723.000000000000     
           6          93   717.000000000000     
           6          94   711.000000000000     
           6          95   711.000000000000     
           6          96   708.000000000000     
           6          97   705.000000000000     
           6          98   699.000000000000     
           6          99   690.000000000000     
           6         100   675.000000000000     
           6         101  0.000000000000000E+000
           7           1   1173.00000000000     
           7           2   1203.00000000000     
           7           3   1140.00000000000     
           7           4   1206.00000000000     
           7           5   1200.00000000000     
           7           6   1176.00000000000     
           7           7   1188.00000000000     
           7           8   1155.00000000000     
           7           9   1197.00000000000     
           7          10   1137.00000000000     
           7          11   1191.00000000000     
           7          12   1176.00000000000     
           7          13   1140.00000000000     
           7          14   1119.00000000000     
           7          15   1206.00000000000     
           7          16   1194.00000000000     
           7          17   1197.00000000000     
           7          18   1206.00000000000     
           7          19   1206.00000000000     
           7          20   1206.00000000000     
           7          21   1206.00000000000     
           7          22   1206.00000000000     
           7          23   1206.00000000000     
           7          24   1206.00000000000     
           7          25   1203.00000000000     
           7          26   1206.00000000000     
           7          27   1203.00000000000     
           7          28   1170.00000000000     
           7          29   1134.00000000000     
           7          30   1203.00000000000     
           7          31   1191.00000000000     
           7          32   1200.00000000000     
           7          33   1194.00000000000     
           7          34   1200.00000000000     
           7          35   1200.00000000000     
           7          36   1203.00000000000     
           7          37   1179.00000000000     
           7          38   1206.00000000000     
           7          39   1206.00000000000     
           7          40   1176.00000000000     
           7          41   1197.00000000000     
           7          42   1194.00000000000     
           7          43   1197.00000000000     
           7          44   1206.00000000000     
           7          45  0.000000000000000E+000
           7          46   1200.00000000000     
           7          47   1200.00000000000     
           7          48   1191.00000000000     
           7          49   1200.00000000000     
           7          50   1188.00000000000     
           7          51   1191.00000000000     
           7          52   1206.00000000000     
           7          53   1179.00000000000     
           7          54   1185.00000000000     
           7          55   1206.00000000000     
           7          56   1206.00000000000     
           7          57   1206.00000000000     
           7          58   1191.00000000000     
           7          59   1206.00000000000     
           7          60   1203.00000000000     
           7          61   1206.00000000000     
           7          62   1203.00000000000     
           7          63   1191.00000000000     
           7          64   1185.00000000000     
           7          65   1200.00000000000     
           7          66   1191.00000000000     
           7          67   1203.00000000000     
           7          68   1203.00000000000     
           7          69   1206.00000000000     
           7          70   1203.00000000000     
           7          71   1203.00000000000     
           7          72   1194.00000000000     
           7          73   1197.00000000000     
           7          74   1203.00000000000     
           7          75   1074.00000000000     
           7          76   1176.00000000000     
           7          77   1179.00000000000     
           7          78   1071.00000000000     
           7          79   1068.00000000000     
           7          80   1185.00000000000     
           7          81   1206.00000000000     
           7          82   1017.00000000000     
           7          83   1023.00000000000     
           7          84   1023.00000000000     
           7          85   1014.00000000000     
           7          86   1206.00000000000     
           7          87   1011.00000000000     
           7          88   1026.00000000000     
           7          89   1023.00000000000     
           7          90   1002.00000000000     
           7          91   1020.00000000000     
           7          92   1005.00000000000     
           7          93   1002.00000000000     
           7          94   1002.00000000000     
           7          95   1002.00000000000     
           7          96   999.000000000000     
           7          97   999.000000000000     
           7          98   999.000000000000     
           7          99   990.000000000000     
           7         100   975.000000000000     
           7         101  0.000000000000000E+000
           8           1   1203.00000000000     
           8           2   1203.00000000000     
           8           3   1200.00000000000     
           8           4   1206.00000000000     
           8           5   1200.00000000000     
           8           6   1194.00000000000     
           8           7   1203.00000000000     
           8           8   1173.00000000000     
           8           9   1197.00000000000     
           8          10   1203.00000000000     
           8          11   1197.00000000000     
           8          12   1191.00000000000     
           8          13   1182.00000000000     
           8          14   1185.00000000000     
           8          15   1206.00000000000     
           8          16   1194.00000000000     
           8          17   1197.00000000000     
           8          18   1206.00000000000     
           8          19   1206.00000000000     
           8          20   1206.00000000000     
           8          21   1206.00000000000     
           8          22   1206.00000000000     
           8          23   1206.00000000000     
           8          24   1206.00000000000     
           8          25   1203.00000000000     
           8          26   1206.00000000000     
           8          27   1206.00000000000     
           8          28   1200.00000000000     
           8          29   1191.00000000000     
           8          30   1203.00000000000     
           8          31   1203.00000000000     
           8          32   1206.00000000000     
           8          33   1194.00000000000     
           8          34   1200.00000000000     
           8          35   1200.00000000000     
           8          36   1203.00000000000     
           8          37   1194.00000000000     
           8          38   1206.00000000000     
           8          39   1206.00000000000     
           8          40   1197.00000000000     
           8          41   1197.00000000000     
           8          42   1200.00000000000     
           8          43   1197.00000000000     
           8          44   1206.00000000000     
           8          45  0.000000000000000E+000
           8          46   1206.00000000000     
           8          47   1206.00000000000     
           8          48   1203.00000000000     
           8          49   1200.00000000000     
           8          50   1197.00000000000     
           8          51   1203.00000000000     
           8          52   1206.00000000000     
           8          53   1197.00000000000     
           8          54   1197.00000000000     
           8          55   1206.00000000000     
           8          56   1206.00000000000     
           8          57   1206.00000000000     
           8          58   1197.00000000000     
           8          59   1206.00000000000     
           8          60   1206.00000000000     
           8          61   1206.00000000000     
           8          62   1203.00000000000     
           8          63   1191.00000000000     
           8          64   1206.00000000000     
           8          65   1200.00000000000     
           8          66   1203.00000000000     
           8          67   1203.00000000000     
           8          68   1203.00000000000     
           8          69   1206.00000000000     
           8          70   1203.00000000000     
           8          71   1203.00000000000     
           8          72   1194.00000000000     
           8          73   1197.00000000000     
           8          74   1203.00000000000     
           8          75   1197.00000000000     
           8          76   1176.00000000000     
           8          77   1203.00000000000     
           8          78   1185.00000000000     
           8          79   1191.00000000000     
           8          80   1197.00000000000     
           8          81   1206.00000000000     
           8          82   1200.00000000000     
           8          83   1056.00000000000     
           8          84   1203.00000000000     
           8          85   1044.00000000000     
           8          86   1206.00000000000     
           8          87   1029.00000000000     
           8          88   1026.00000000000     
           8          89   1032.00000000000     
           8          90   1023.00000000000     
           8          91   1026.00000000000     
           8          92   1023.00000000000     
           8          93   1023.00000000000     
           8          94   1017.00000000000     
           8          95   1002.00000000000     
           8          96   1002.00000000000     
           8          97   1002.00000000000     
           8          98   999.000000000000     
           8          99   990.000000000000     
           8         100   975.000000000000     
           8         101  0.000000000000000E+000
