!------------------------------------------------------------!
  Date: 20191117
  Simulation name: BVX7 
  Filename:average_all.txt                                                                                                                                       
  Produced in mod-subroutine:  averageit.mod/average_all                                                                                                                             
  Written by AK September 2019
  Description: Average of all timesteps                                                                                                                             
  Data format: t   T_G   U_G   V_G   W_G   U_S1   DPU                                                                                                               
!------------------------------------------------------------!
  1        800.0000000000         10.0000000000          0.0000000000          0.0000000000         10.0000000000      39000.0000000000
  2        555.1994135320         15.3614959906         15.3614959906         -0.7148332242         15.6365660480       1875.8848485936
  3        522.4917428296         17.7316141492         17.7316141492         -1.9298616401         17.8383521611       1953.9159850808
  4        491.6586852538         15.9074330714         15.9074330714         -1.1440403686         15.9599550943       1488.6970923074
  5        481.5219510813         12.6616984102         12.6616984102         -1.8791139180         12.7037656948       1293.5824588619
  6        464.2764086621         10.7480689258         10.7480689258         -0.7878556360         10.7945532531       1146.5341655618
  7        455.0322777972         10.2459598277         10.2459598277         -0.6556712385         10.2784211091        837.7148294188
  8        451.0418078566          9.3773515608          9.3773515608         -0.7873345103          9.4082272489        785.5908206882
