!------------------------------------------------------------!
  Date: 20191115
  Simulation name: CVZ4 
  Filename:average_all.txt                                                                                                                                       
  Produced in mod-subroutine:  averageit.mod/average_all                                                                                                                             
  Written by AK September 2019
  Description: Average of all timesteps                                                                                                                             
  Data format: t   T_G   U_G   V_G   W_G   U_S1   DPU                                                                                                               
!------------------------------------------------------------!
  1        800.0000000000         10.0000000000          0.0000000000          0.0000000000         10.0000000000      39000.0000000000
  2        551.8668440962         10.8267595514         10.8267595514          1.2312946469         11.0406526782       1295.5829281333
  3        512.9897011380         10.0673642104         10.0673642104         -1.7679969586         10.1388230738        977.2959591649
  4        480.8751489150          8.7978397335          8.7978397335         -0.7858841987          8.8446638781        875.8559037359
  5        459.7453691721          6.6718813324          6.6718813324          1.6633177413          6.7120822287        621.5793798221
  6        459.8861102133          4.9836896054          4.9836896054          0.1130377331          5.0301872297        497.0262442852
  7        448.9624259776          5.6981452391          5.6981452391         -0.7176006012          5.7319329627        594.9201275025
  8        434.9861682793          6.2203721867          6.2203721867         -0.2515350755          6.2411042687        536.2500919285
