!------------------------------------------------------------!
  Date: 20191120
  Simulation name: ANY4 
  Filename:average_dense.txt                                                                                                                                     
  Produced in mod-subroutine:  averageit.mod/average_all                                                                                                                             
  Written by AK September 2019
  Description:Average of densities between 2.5 and 1.5                                                                                                              
  Data format: t   T_G   U_G   V_G   W_G   U_S1   DPU                                                                                                               
!------------------------------------------------------------!
  1        800.0000000000         10.0000000000          0.0000000000          0.0000000000         10.0000000000      39000.0000000000
  2        790.1204668006         18.1339374996         -3.6874214088          3.7447273931         18.1306118754        247.3656167508
  3        790.2529071518         14.9951698251         -0.0580443103         -0.2388164511         14.9948401319        210.4058696607
  4        790.4588994587         14.7807813263         -4.8272161656         -2.5753601400         14.7712957416        154.7641285006
  5        792.0190755555         14.0201394140         -2.8824882373         -1.2148319604         14.0159176558        121.8525528568
  6        792.7542855310         13.7502759719         -3.4873805078          1.0443554716         13.7451317450        105.6624153174
  7        794.0382206459         14.6846442801         -3.6551462182          1.2562080289         14.6788585357        111.8338972014
  8        795.1473913331         14.5003106510         -3.7003895378          0.4825258159         14.4945987244        105.3617986112
