!------------------------------------------------------------!
  Date: 20191120
  Simulation name: SW7  
  Filename:average_dense.txt                                                                                                                                     
  Produced in mod-subroutine:  averageit.mod/average_all                                                                                                                             
  Written by AK September 2019
  Description:Average of densities between 2.5 and 1.5                                                                                                              
  Data format: t   T_G   U_G   V_G   W_G   U_S1   DPU                                                                                                               
!------------------------------------------------------------!
  1        800.0000000000         10.0000000000          0.0000000000          0.0000000000         10.0000000000      39000.0000000000
  2        787.6623321070         30.4108383350         -2.8012293451          0.0277572630         30.3966520966        450.5401795877
  3        791.2175424560         38.6504783435         -6.5221617196         -0.0511331035         38.6562822100        817.8891688915
  4        791.0283401195         41.5108280945         -8.3523182993         -0.0485178460         41.5114602589        939.9981477108
  5        791.9331914699         40.3758537363         -7.7312449592         -0.1197954006         40.3761946169        767.0403656759
  6        794.0994326141         43.0722635663         -8.3385092190         -0.4647200844         43.0740746740        591.0273789655
  7        795.0004185934         43.8814483087         -7.9806927491         -0.6470669430         43.8952159054        447.4290710771
  8        794.6294302758         28.6316944701          5.7743966240         -0.5468726434         28.6690664923        262.1890800603
