!------------------------------------------------------------!
  Date: 20191112
  Simulation name: AWZ7 
  Filename:nose.txt                                                                                                                                              
  Produced in mod-subroutine:  =findhead/isosurf                                                                                                                                     
  Written by AK September 2019
  Description:Calculate head height, width, and average U_G, T_G, EP_G                                                                                              
  Data format: t  Q  Nose of Current X Loc                                                                                                                          
!------------------------------------------------------------!
           2           1   33.0000000000000     
           2           2   36.0000000000000     
           2           3   57.0000000000000     
           2           4   51.0000000000000     
           2           5   45.0000000000000     
           2           6   126.000000000000     
           2           7   141.000000000000     
           2           8   141.000000000000     
           2           9   141.000000000000     
           2          10   138.000000000000     
           2          11   153.000000000000     
           2          12   159.000000000000     
           2          13   138.000000000000     
           2          14   174.000000000000     
           2          15   174.000000000000     
           2          16   132.000000000000     
           2          17   174.000000000000     
           2          18   174.000000000000     
           2          19   174.000000000000     
           2          20   174.000000000000     
           2          21   174.000000000000     
           2          22   174.000000000000     
           2          23   132.000000000000     
           2          24   117.000000000000     
           2          25   102.000000000000     
           2          26   144.000000000000     
           2          27   144.000000000000     
           2          28   144.000000000000     
           2          29   144.000000000000     
           2          30   108.000000000000     
           2          31   117.000000000000     
           2          32   108.000000000000     
           2          33   144.000000000000     
           2          34   144.000000000000     
           2          35   144.000000000000     
           2          36   147.000000000000     
           2          37   120.000000000000     
           2          38   132.000000000000     
           2          39   132.000000000000     
           2          40   117.000000000000     
           2          41   147.000000000000     
           2          42   108.000000000000     
           2          43   99.0000000000000     
           2          44   123.000000000000     
           2          45  0.000000000000000E+000
           2          46   132.000000000000     
           2          47   150.000000000000     
           2          48   126.000000000000     
           2          49   126.000000000000     
           2          50   126.000000000000     
           2          51   144.000000000000     
           2          52   147.000000000000     
           2          53   147.000000000000     
           2          54   147.000000000000     
           2          55   150.000000000000     
           2          56   141.000000000000     
           2          57   141.000000000000     
           2          58   150.000000000000     
           2          59   150.000000000000     
           2          60   150.000000000000     
           2          61   150.000000000000     
           2          62   117.000000000000     
           2          63   150.000000000000     
           2          64   150.000000000000     
           2          65   150.000000000000     
           2          66   144.000000000000     
           2          67   144.000000000000     
           2          68   144.000000000000     
           2          69   144.000000000000     
           2          70   147.000000000000     
           2          71   150.000000000000     
           2          72   150.000000000000     
           2          73   144.000000000000     
           2          74   144.000000000000     
           2          75   144.000000000000     
           2          76   144.000000000000     
           2          77   150.000000000000     
           2          78   147.000000000000     
           2          79   147.000000000000     
           2          80   117.000000000000     
           2          81   81.0000000000000     
           2          82   144.000000000000     
           2          83   144.000000000000     
           2          84   135.000000000000     
           2          85   105.000000000000     
           2          86   102.000000000000     
           2          87   123.000000000000     
           2          88   138.000000000000     
           2          89   111.000000000000     
           2          90   132.000000000000     
           2          91   93.0000000000000     
           2          92   108.000000000000     
           2          93   120.000000000000     
           2          94   93.0000000000000     
           2          95   105.000000000000     
           2          96   81.0000000000000     
           2          97   81.0000000000000     
           2          98   99.0000000000000     
           2          99   87.0000000000000     
           2         100  0.000000000000000E+000
           2         101  0.000000000000000E+000
           3           1   321.000000000000     
           3           2   324.000000000000     
           3           3   327.000000000000     
           3           4   324.000000000000     
           3           5   327.000000000000     
           3           6   333.000000000000     
           3           7   339.000000000000     
           3           8   345.000000000000     
           3           9   348.000000000000     
           3          10   351.000000000000     
           3          11   351.000000000000     
           3          12   345.000000000000     
           3          13   351.000000000000     
           3          14   345.000000000000     
           3          15   327.000000000000     
           3          16   348.000000000000     
           3          17   330.000000000000     
           3          18   324.000000000000     
           3          19   348.000000000000     
           3          20   369.000000000000     
           3          21   312.000000000000     
           3          22   354.000000000000     
           3          23   369.000000000000     
           3          24   372.000000000000     
           3          25   354.000000000000     
           3          26   372.000000000000     
           3          27   369.000000000000     
           3          28   360.000000000000     
           3          29   363.000000000000     
           3          30   363.000000000000     
           3          31   357.000000000000     
           3          32   297.000000000000     
           3          33   357.000000000000     
           3          34   270.000000000000     
           3          35   354.000000000000     
           3          36   321.000000000000     
           3          37   357.000000000000     
           3          38   348.000000000000     
           3          39   357.000000000000     
           3          40   330.000000000000     
           3          41   354.000000000000     
           3          42   324.000000000000     
           3          43   300.000000000000     
           3          44   348.000000000000     
           3          45  0.000000000000000E+000
           3          46   294.000000000000     
           3          47   339.000000000000     
           3          48   309.000000000000     
           3          49   351.000000000000     
           3          50   348.000000000000     
           3          51   306.000000000000     
           3          52   348.000000000000     
           3          53   333.000000000000     
           3          54   351.000000000000     
           3          55   318.000000000000     
           3          56   354.000000000000     
           3          57   351.000000000000     
           3          58   354.000000000000     
           3          59   348.000000000000     
           3          60   357.000000000000     
           3          61   357.000000000000     
           3          62   333.000000000000     
           3          63   345.000000000000     
           3          64   345.000000000000     
           3          65   342.000000000000     
           3          66   339.000000000000     
           3          67   321.000000000000     
           3          68   303.000000000000     
           3          69   315.000000000000     
           3          70   336.000000000000     
           3          71   342.000000000000     
           3          72   339.000000000000     
           3          73   297.000000000000     
           3          74   333.000000000000     
           3          75   276.000000000000     
           3          76   324.000000000000     
           3          77   315.000000000000     
           3          78   171.000000000000     
           3          79   168.000000000000     
           3          80   165.000000000000     
           3          81   162.000000000000     
           3          82   159.000000000000     
           3          83   156.000000000000     
           3          84   153.000000000000     
           3          85   144.000000000000     
           3          86   144.000000000000     
           3          87   141.000000000000     
           3          88   138.000000000000     
           3          89   135.000000000000     
           3          90   132.000000000000     
           3          91   129.000000000000     
           3          92   126.000000000000     
           3          93   123.000000000000     
