!------------------------------------------------------------!
  Date: 20191113
  Simulation name: AVX7 
  Filename:nose.txt                                                                                                                                              
  Produced in mod-subroutine:  =findhead/isosurf                                                                                                                                     
  Written by AK September 2019
  Description:Calculate head height, width, and average U_G, T_G, EP_G                                                                                              
  Data format: t  Q  Nose of Current X Loc                                                                                                                          
!------------------------------------------------------------!
           2           1  0.000000000000000E+000
           2           2  0.000000000000000E+000
           2           3  0.000000000000000E+000
           2           4  0.000000000000000E+000
           2           5  0.000000000000000E+000
           2           6   9.00000000000000     
           2           7   15.0000000000000     
           2           8   21.0000000000000     
           2           9   24.0000000000000     
           2          10   24.0000000000000     
           2          11   24.0000000000000     
           2          12   30.0000000000000     
           2          13   30.0000000000000     
           2          14   117.000000000000     
           2          15   147.000000000000     
           2          16   156.000000000000     
           2          17   156.000000000000     
           2          18   132.000000000000     
           2          19   132.000000000000     
           2          20   156.000000000000     
           2          21   150.000000000000     
           2          22   147.000000000000     
           2          23   99.0000000000000     
           2          24   147.000000000000     
           2          25   144.000000000000     
           2          26   99.0000000000000     
           2          27   126.000000000000     
           2          28   126.000000000000     
           2          29   123.000000000000     
           2          30   123.000000000000     
           2          31   102.000000000000     
           2          32   102.000000000000     
           2          33   102.000000000000     
           2          34   102.000000000000     
           2          35   108.000000000000     
           2          36   108.000000000000     
           2          37   108.000000000000     
           2          38   108.000000000000     
           2          39   108.000000000000     
           2          40   108.000000000000     
           2          41   108.000000000000     
           2          42   144.000000000000     
           2          43   144.000000000000     
           2          44   144.000000000000     
           2          45  0.000000000000000E+000
           2          46   123.000000000000     
           2          47   123.000000000000     
           2          48   102.000000000000     
           2          49   102.000000000000     
           2          50   102.000000000000     
           2          51   108.000000000000     
           2          52   108.000000000000     
           2          53   126.000000000000     
           2          54   126.000000000000     
           2          55   114.000000000000     
           2          56   123.000000000000     
           2          57   102.000000000000     
           2          58   144.000000000000     
           2          59   132.000000000000     
           2          60   99.0000000000000     
           2          61   126.000000000000     
           2          62   102.000000000000     
           2          63   144.000000000000     
           2          64   105.000000000000     
           2          65   105.000000000000     
           2          66   141.000000000000     
           2          67   138.000000000000     
           2          68   135.000000000000     
           3           1   258.000000000000     
           3           2   282.000000000000     
           3           3   261.000000000000     
           3           4   288.000000000000     
           3           5   288.000000000000     
           3           6   288.000000000000     
           3           7   288.000000000000     
           3           8   303.000000000000     
           3           9   300.000000000000     
           3          10   291.000000000000     
           3          11   309.000000000000     
           3          12   318.000000000000     
           3          13   321.000000000000     
           3          14   318.000000000000     
           3          15   324.000000000000     
           3          16   318.000000000000     
           3          17   321.000000000000     
           3          18   321.000000000000     
           3          19   318.000000000000     
           3          20   300.000000000000     
           3          21   315.000000000000     
           3          22   297.000000000000     
           3          23   270.000000000000     
           3          24   306.000000000000     
           3          25   315.000000000000     
           3          26   315.000000000000     
           3          27   321.000000000000     
           3          28   330.000000000000     
           3          29   327.000000000000     
           3          30   324.000000000000     
           3          31   327.000000000000     
           3          32   327.000000000000     
           3          33   327.000000000000     
           3          34   306.000000000000     
