!------------------------------------------------------------!
  Date: 20191112
  Simulation name: AWZ7 
  Filename:average_all.txt                                                                                                                                       
  Produced in mod-subroutine:  averageit.mod/average_all                                                                                                                             
  Written by AK September 2019
  Description: Average of all timesteps                                                                                                                             
  Data format: t   T_G   U_G   V_G   W_G   U_S1   DPU                                                                                                               
!------------------------------------------------------------!
  1      800.000000000000       10.000000000000        0.000000000000        0.000000000000       10.000000000000    39000.000000000000
  2      557.204056304282       14.348714272588       14.348714272588       -0.015897506067       14.689294759273     2890.993425154220
  3      533.090557770686       15.350577017305       15.350577017305       -0.387142990204       15.448197584294     2113.949318051446
  4      502.505824377228       13.877339960923       13.877339960923       -0.625265667337       13.921584823847     1610.310339287311
  5      480.425102122271        9.710488429273        9.710488429273        0.112192692806        9.754935545707     1207.118253458295
  6      472.327978715623        7.325019452535        7.325019452535        0.267401029975        7.371795380104     1091.302262269049
  7      463.124040955947        7.068930800800        7.068930800800        0.325219926830        7.107114551176     1010.794758575735
  8      454.753526049803        4.737454089080        4.737454089080        1.825084451313        4.760599224844      823.839599892811
