!------------------------------------------------------------!
  Date: 20191115
  Simulation name: CVX7 
  Filename:average_all.txt                                                                                                                                       
  Produced in mod-subroutine:  averageit.mod/average_all                                                                                                                             
  Written by AK September 2019
  Description: Average of all timesteps                                                                                                                             
  Data format: t   T_G   U_G   V_G   W_G   U_S1   DPU                                                                                                               
!------------------------------------------------------------!
  1        800.0000000000         10.0000000000          0.0000000000          0.0000000000         10.0000000000      39000.0000000000
  2        557.3975510278         15.2240884441         15.2240884441         -0.4767929642         15.4838931165       1849.5994721746
  3        526.3328183134         17.4305807779         17.4305807779         -2.6175599354         17.5364849952       1837.5145229599
  4        498.8041346300         16.8423480481         16.8423480481         -0.8399898356         16.8961447295       1532.0088323043
  5        483.6111065662         12.3263755589         12.3263755589         -0.7199517343         12.3709411291       1153.4899981674
  6        470.8667451962         10.6958273166         10.6958273166         -1.6198384198         10.7404555271       1093.1559896278
  7        451.3582982548         10.4045873721         10.4045873721         -0.6091949762         10.4409478318       1051.0695305836
  8        443.8046183802          9.1512342140          9.1512342140          0.0410311452          9.1796170402        799.4532264869
