!------------------------------------------------------------!
  Date: 20191113
  Simulation name: BVY7 
  Filename:nose.txt                                                                                                                                              
  Produced in mod-subroutine:  =findhead/isosurf                                                                                                                                     
  Written by AK September 2019
  Description:Calculate head height, width, and average U_G, T_G, EP_G                                                                                              
  Data format: t  Q  Nose of Current X Loc                                                                                                                          
           3          30   300.000000000000     
           3          31   306.000000000000     
           3          32   303.000000000000     
           3          33   273.000000000000     
           3          34   270.000000000000     
           3          35   276.000000000000     
           3          36   312.000000000000     
           3          37   312.000000000000     
           3          38   312.000000000000     
           3          39   315.000000000000     
           3          40   318.000000000000     
           3          41   318.000000000000     
           3          42   300.000000000000     
           3          43   309.000000000000     
           3          44   318.000000000000     
           3          45  0.000000000000000E+000
           3          46   222.000000000000     
           3          47   303.000000000000     
           3          48   240.000000000000     
           3          49   258.000000000000     
           3          50   312.000000000000     
           3          51   309.000000000000     
           3          52   312.000000000000     
           3          53   297.000000000000     
           3          54   267.000000000000     
           3          55   306.000000000000     
           3          56   309.000000000000     
           3          57   300.000000000000     
           3          58   264.000000000000     
           3          59   240.000000000000     
           3          60   192.000000000000     
           3          61   246.000000000000     
           3          62   306.000000000000     
           3          63   270.000000000000     
           3          64   303.000000000000     
           3          65   285.000000000000     
           3          66   300.000000000000     
           3          67   297.000000000000     
           3          68   294.000000000000     
           4           1  0.000000000000000E+000
           4           2  0.000000000000000E+000
           4           3  0.000000000000000E+000
           4           4  0.000000000000000E+000
           4           5  0.000000000000000E+000
           4           6   12.0000000000000     
           4           7   390.000000000000     
           4           8   369.000000000000     
           4           9   396.000000000000     
           4          10   414.000000000000     
           4          11   420.000000000000     
           4          12   426.000000000000     
           4          13   426.000000000000     
           4          14   453.000000000000     
           4          15   465.000000000000     
           4          16   453.000000000000     
           4          17   474.000000000000     
           4          18   480.000000000000     
           4          19   483.000000000000     
           4          20   456.000000000000     
           4          21   477.000000000000     
           4          22   474.000000000000     
           4          23   429.000000000000     
           4          24   492.000000000000     
           4          25   495.000000000000     
           4          26   495.000000000000     
           4          27   477.000000000000     
           4          28   489.000000000000     
           4          29   489.000000000000     
           4          30   489.000000000000     
           4          31   483.000000000000     
           4          32   495.000000000000     
           4          33   495.000000000000     
           4          34   390.000000000000     
           4          35   492.000000000000     
           4          36   495.000000000000     
           4          37   471.000000000000     
           4          38   492.000000000000     
           4          39   483.000000000000     
           4          40   378.000000000000     
           4          41   405.000000000000     
           4          42   378.000000000000     
           4          43   375.000000000000     
           4          44   387.000000000000     
           4          45  0.000000000000000E+000
           4          46   372.000000000000     
           4          47   372.000000000000     
           4          48   366.000000000000     
           4          49   366.000000000000     
           4          50   363.000000000000     
           4          51   357.000000000000     
           4          52   354.000000000000     
           4          53   351.000000000000     
           4          54   342.000000000000     
           4          55   339.000000000000     
           4          56   339.000000000000     
           4          57   336.000000000000     
           4          58   324.000000000000     
           4          59   327.000000000000     
           4          60   327.000000000000     
           4          61   303.000000000000     
           4          62   306.000000000000     
           4          63   309.000000000000     
           4          64   303.000000000000     
           4          65   285.000000000000     
           4          66   300.000000000000     
           4          67   303.000000000000     
           4          68   294.000000000000     
           5           1   597.000000000000     
           5           2   597.000000000000     
           5           3   594.000000000000     
           5           4   591.000000000000     
           5           5   585.000000000000     
           5           6   597.000000000000     
           5           7   588.000000000000     
           5           8   600.000000000000     
           5           9   597.000000000000     
           5          10   603.000000000000     
           5          11   567.000000000000     
           5          12   591.000000000000     
           5          13   594.000000000000     
           5          14   606.000000000000     
           5          15   609.000000000000     
           5          16   600.000000000000     
           5          17   576.000000000000     
           5          18   579.000000000000     
           5          19   594.000000000000     
           5          20   627.000000000000     
           5          21   627.000000000000     
           5          22   630.000000000000     
           5          23   597.000000000000     
           5          24   624.000000000000     
           5          25   624.000000000000     
           5          26   621.000000000000     
           5          27   630.000000000000     
           5          28   576.000000000000     
           5          29   606.000000000000     
           5          30   630.000000000000     
           5          31   630.000000000000     
           5          32   624.000000000000     
           5          33   627.000000000000     
           5          34   621.000000000000     
           5          35   609.000000000000     
           5          36   576.000000000000     
           5          37   609.000000000000     
           5          38   618.000000000000     
           5          39   609.000000000000     
           5          40   585.000000000000     
           5          41   573.000000000000     
           5          42   579.000000000000     
           5          43   579.000000000000     
           5          44   576.000000000000     
           5          45  0.000000000000000E+000
           5          46   570.000000000000     
           5          47   567.000000000000     
           5          48   564.000000000000     
           5          49   561.000000000000     
           5          50   558.000000000000     
           5          51   564.000000000000     
           5          52   555.000000000000     
           5          53   564.000000000000     
           5          54   564.000000000000     
           5          55   564.000000000000     
           5          56   564.000000000000     
           5          57   564.000000000000     
           5          58   324.000000000000     
           5          59   327.000000000000     
           5          60   327.000000000000     
           5          61   318.000000000000     
           5          62   315.000000000000     
           5          63   309.000000000000     
           5          64   303.000000000000     
           5          65   300.000000000000     
           5          66   300.000000000000     
           5          67   303.000000000000     
           5          68   294.000000000000     
           6           1   597.000000000000     
           6           2   600.000000000000     
           6           3   594.000000000000     
           6           4   591.000000000000     
           6           5   606.000000000000     
           6           6   612.000000000000     
           6           7   588.000000000000     
           6           8   600.000000000000     
           6           9   621.000000000000     
           6          10   624.000000000000     
           6          11   627.000000000000     
           6          12   621.000000000000     
           6          13   636.000000000000     
           6          14   630.000000000000     
           6          15   639.000000000000     
           6          16   648.000000000000     
           6          17   636.000000000000     
           6          18   648.000000000000     
           6          19   636.000000000000     
           6          20   642.000000000000     
           6          21   666.000000000000     
           6          22   666.000000000000     
           6          23   639.000000000000     
           6          24   645.000000000000     
           6          25   681.000000000000     
           6          26   666.000000000000     
           6          27   666.000000000000     
           6          28   690.000000000000     
           6          29   705.000000000000     
           6          30   711.000000000000     
           6          31   729.000000000000     
           6          32   729.000000000000     
           6          33   729.000000000000     
           6          34   729.000000000000     
           6          35   732.000000000000     
           6          36   735.000000000000     
           6          37   732.000000000000     
           6          38   738.000000000000     
           6          39   738.000000000000     
           6          40   738.000000000000     
           6          41   735.000000000000     
           6          42   720.000000000000     
           6          43   729.000000000000     
           6          44   729.000000000000     
           6          45  0.000000000000000E+000
           6          46   723.000000000000     
           6          47   720.000000000000     
           6          48   711.000000000000     
           6          49   693.000000000000     
           6          50   693.000000000000     
           6          51   687.000000000000     
           6          52   675.000000000000     
           6          53   654.000000000000     
           6          54   645.000000000000     
           6          55   615.000000000000     
           6          56   651.000000000000     
           6          57   642.000000000000     
           6          58   645.000000000000     
           6          59   639.000000000000     
           6          60   609.000000000000     
           6          61   597.000000000000     
           6          62   606.000000000000     
           6          63   606.000000000000     
           6          64   600.000000000000     
           6          65   603.000000000000     
           6          66   600.000000000000     
           6          67   597.000000000000     
           6          68   300.000000000000     
           7           1   597.000000000000     
           7           2   600.000000000000     
           7           3   597.000000000000     
           7           4   603.000000000000     
           7           5   606.000000000000     
           7           6   612.000000000000     
           7           7   615.000000000000     
           7           8   618.000000000000     
           7           9   621.000000000000     
           7          10   627.000000000000     
           7          11   627.000000000000     
           7          12   621.000000000000     
           7          13   636.000000000000     
           7          14   639.000000000000     
           7          15   642.000000000000     
           7          16   648.000000000000     
           7          17   645.000000000000     
           7          18   648.000000000000     
           7          19   648.000000000000     
           7          20   651.000000000000     
           7          21   666.000000000000     
           7          22   666.000000000000     
           7          23   651.000000000000     
           7          24   672.000000000000     
           7          25   681.000000000000     
           7          26   690.000000000000     
           7          27   690.000000000000     
           7          28   831.000000000000     
           7          29   705.000000000000     
           7          30   828.000000000000     
           7          31   852.000000000000     
           7          32   855.000000000000     
           7          33   861.000000000000     
           7          34   858.000000000000     
           7          35   864.000000000000     
           7          36   864.000000000000     
           7          37   786.000000000000     
           7          38   846.000000000000     
           7          39   834.000000000000     
           7          40   849.000000000000     
           7          41   852.000000000000     
           7          42   852.000000000000     
           7          43   783.000000000000     
           7          44   867.000000000000     
           7          45  0.000000000000000E+000
           7          46   861.000000000000     
           7          47   855.000000000000     
           7          48   861.000000000000     
           7          49   834.000000000000     
           7          50   795.000000000000     
           7          51   852.000000000000     
           7          52   813.000000000000     
           7          53   843.000000000000     
           7          54   843.000000000000     
           7          55   831.000000000000     
           7          56   837.000000000000     
           7          57   834.000000000000     
           7          58   840.000000000000     
           7          59   840.000000000000     
           7          60   840.000000000000     
           7          61   831.000000000000     
           7          62   840.000000000000     
           7          63   837.000000000000     
           7          64   798.000000000000     
           7          65   831.000000000000     
           7          66   828.000000000000     
           7          67   816.000000000000     
           7          68   783.000000000000     
           8           1   597.000000000000     
           8           2   600.000000000000     
           8           3   603.000000000000     
           8           4   606.000000000000     
           8           5   609.000000000000     
           8           6   612.000000000000     
           8           7   615.000000000000     
           8           8   618.000000000000     
           8           9   621.000000000000     
           8          10   627.000000000000     
           8          11   627.000000000000     
           8          12   621.000000000000     
           8          13   636.000000000000     
           8          14   639.000000000000     
           8          15   642.000000000000     
           8          16   864.000000000000     
           8          17   867.000000000000     
           8          18   867.000000000000     
           8          19   867.000000000000     
           8          20   858.000000000000     
           8          21   918.000000000000     
           8          22   924.000000000000     
           8          23   924.000000000000     
           8          24   930.000000000000     
           8          25   915.000000000000     
           8          26   933.000000000000     
           8          27   933.000000000000     
           8          28   897.000000000000     
           8          29   924.000000000000     
           8          30   936.000000000000     
           8          31   930.000000000000     
           8          32   936.000000000000     
           8          33   936.000000000000     
           8          34   942.000000000000     
           8          35   954.000000000000     
           8          36   960.000000000000     
           8          37   954.000000000000     
           8          38   966.000000000000     
           8          39   960.000000000000     
           8          40   966.000000000000     
           8          41   966.000000000000     
           8          42   963.000000000000     
           8          43   960.000000000000     
           8          44   963.000000000000     
           8          45  0.000000000000000E+000
           8          46   969.000000000000     
           8          47   972.000000000000     
           8          48   969.000000000000     
           8          49   915.000000000000     
           8          50   960.000000000000     
           8          51   951.000000000000     
           8          52   948.000000000000     
           8          53   933.000000000000     
           8          54   939.000000000000     
           8          55   942.000000000000     
           8          56   939.000000000000     
           8          57   936.000000000000     
           8          58   903.000000000000     
           8          59   930.000000000000     
           8          60   924.000000000000     
           8          61   924.000000000000     
           8          62   918.000000000000     
           8          63   912.000000000000     
           8          64   906.000000000000     
           8          65   894.000000000000     
           8          66   897.000000000000     
           8          67   873.000000000000     
           8          68   900.000000000000     
