!------------------------------------------------------------!
  Date: 20191122
  Simulation name: ANX4 
  Filename:average_all.txt                                                                                                                                       
  Produced in mod-subroutine:  averageit.mod/average_all                                                                                                                             
  Written by AK September 2019
  Description: Average of all timesteps                                                                                                                             
  Data format: t   T_G   U_G   V_G   W_G   U_S1   DPU                                                                                                               
!------------------------------------------------------------!
  1        800.0000000000         10.0000000000          0.0000000000          0.0000000000         10.0000000000      39000.0000000000
  2        557.6932024315         12.5149362357         12.5149362357         -0.7298054424         12.7059201787       1293.0045324783
  3        526.7303986219         13.8036831086         13.8036831086         -1.6164486569         13.8873638087       1059.6911274555
  4        503.3709390554         12.4113441049         12.4113441049         -1.5513302256         12.4667052105        848.1354268327
  5        478.7104436062          9.7924512016          9.7924512016         -0.8541586584          9.8329746419        681.5626577271
  6        453.7575671584          7.5600299666          7.5600299666         -0.5420829617          7.6050434289        544.4707719332
  7        434.5109211204          7.3695037781          7.3695037781         -0.2384132906          7.3982813106        457.2568635987
  8        423.7260227222          6.8001550880          6.8001550880         -0.0555549533          6.8223826346        372.3239368133
