!------------------------------------------------------------!
  Date: 20191122
  Simulation name: SV7  
  Filename:average_all.txt                                                                                                                                       
  Produced in mod-subroutine:  averageit.mod/average_all                                                                                                                             
  Written by AK September 2019
  Description: Average of all timesteps                                                                                                                             
  Data format: t   T_G   U_G   V_G   W_G   U_S1   DPU                                                                                                               
!------------------------------------------------------------!
  1        800.0000000000         10.0000000000          0.0000000000          0.0000000000         10.0000000000      39000.0000000000
  2        572.0558989791         17.7092616609         17.7092616609         -0.4421324295         18.0330736584       2143.3476825649
  3        547.8751339034         22.9593997481         22.9593997481         -3.6059857463         23.0831883917       2650.9214945430
  4        521.0661244700         23.3841184755         23.3841184755         -3.3731360293         23.4490701146       2682.6844684471
  5        484.3625496837         20.3874278781         20.3874278781         -3.1164915276         20.4476450995       2333.8054833749
  6        450.3764793479         17.3004318304         17.3004318304         -2.4464077714         17.3541972408       2072.1686835751
  7        426.2055762490         16.0360751726         16.0360751726         -1.9784033938         16.0816571299       2023.5586019536
  8        406.7558882260         10.6192826315         10.6192826315          2.3911986597         10.6503198085       1947.0096404250
